name,vault_address,leader,tvl,apr,followers,created_at,is_closed,raw_has_description,pnl_day_last,pnl_week_last,pnl_month_last,pnl_all_time_last,pnl_all_time_max_dd,pnl_all_time_stability,pnl_obs_count,score_apr,score_tvl,score_followers,score_pnl_all,score_drawdown,score_stability,score_data_quality,closed_penalty,composite_score,rank,snapshot_ts_utc
[ Sidelined ] Discretionary 1,0x72051340b0c62bc34a9557ededf2ea144913b0ec,0x5797f35b2a81669e85fa8f3ea8816f7054ad1dd4,2244.100363,0.0,,2025-09-05T15:17:26.357000+00:00,False,False,0.0,0.0,0.0,60442.070363,-8.517108000000007,15707.830362737664,50,0.47988911838243287,0.048266115882161106,0.0,0.01000108707468203,0.34286335471246876,0.9566257201869769,0.28035656049570606,0.0,0.28679006611390573,98,2026-03-07T21:46:50.299845+00:00
ASTEROID,0x9a28b01435ca5c4b39a79ae2c27fce01292a7f39,0xceec9c279d4f79e1b43cb23014e17a8c34e6793a,369093.29352,0.11172883535560565,,2025-10-07T13:59:47.135000+00:00,False,False,-405.437581,1455.460907,3404.828855,25899.57352,-7160.324836,5705.246646418475,49,0.027937819328187848,0.004348298728122622,0.0,0.01782802478530275,0.872268724861398,0.917056201761061,0.6271333840634852,0.0,0.28487039105041057,99,2026-03-07T21:46:50.299845+00:00
MOAS,0x29b98aaf8eeb316385fe2ed1af564bdc4b03ffd6,0x3e502cbaf8a3578f06b295b94993caaee5923ffb,135792.373259,0.7462501052875454,,2024-11-22T09:56:11.989000+00:00,False,False,-59.892924,424.236463,7950.187075,23851.183259,-6513.715085,6084.719823786102,49,0.014675508207413849,0.007392107837808457,0.0,0.018915099467333406,0.8650940319599957,0.9197738884661376,0.6271333840634852,0.0,0.2819945843915841,100,2026-03-07T21:46:50.299845+00:00
Crypto Trading Channel,0x51b62b4bf8df6f2795b3da30cb46aa47f9f230a8,0x8c8290ebf5d157b236948b9f66d09d426503f198,88644.198738,0.21220599619324843,,2024-12-01T23:31:16.962000+00:00,False,False,427.435238,740.017215,1545.878771,17043.808738,-5268.135362,4036.095154417801,49,0.025220132623111208,0.009240134797260572,0.0,0.02195890857701924,0.8520491357756278,0.8997717143167736,0.6271333840634852,0.0,0.28186364130488495,101,2026-03-07T21:46:50.299845+00:00
Shezhea / Genesis Epoch 0,0xfb9a5551f960a4128075e7b1a250c4980497f0f5,0x8027686e6e4b4e36da38ce6d89a35d634fb031e3,2641.745106,0.0,,2024-02-14T01:25:43.841000+00:00,False,False,0.0,0.0,0.0,480.385106,-238.04866399999997,214.78283359280303,51,0.47988911838243287,0.0451135993042722,0.0,0.09185781063159039,0.5675616914882052,0.6343080769648874,0.06652897054027612,0.0,0.2817895225765647,102,2026-03-07T21:46:50.299845+00:00
Quebi - Apex One,0x7e2f88a4a337e1b86126f3c1e20cb1e5ccbb6120,0x10c8d5127153f1a4a9b30356302556be3020d75c,1602.259727,0.0,,2025-03-06T14:02:58.133000+00:00,False,False,0.0,0.0,0.0,402.109727,-37.04211499999997,119.7851978631797,50,0.47988911838243287,0.05576693118817263,0.0,0.09653223176432221,0.3912381780628329,0.5619089031416459,0.28035656049570606,0.0,0.278703712854164,103,2026-03-07T21:46:50.299845+00:00
SamadiCapital,0x0e9552677d5015bc06bb185e14baaa1acdfac7af,0x951a8c598ee7aeb291f3024ca65c34264de4d202,1120.341548,0.3442278725553209,,2026-02-21T14:20:38.398000+00:00,False,False,0.0,0.0,31.241548,31.241548,-103.661306,53.709257066940815,47,0.022937275790846832,0.059789107511686056,0.0,0.1669746711599087,0.4897271442548103,0.4770083704750516,0.9836395260354386,0.0,0.2773139866981589,104,2026-03-07T21:46:50.299845+00:00
HyperNeutral #1,0x8bb033130be354eed1110ce7228d7095f001d9fe,0xc6a06131c84c0c9d2d4c293c349be0c6d5112893,70745.424689,0.13470084358692608,,2025-07-01T06:52:31.471000+00:00,False,False,103.950208,550.10886,853.570001,6794.484689,-3759.9688330000004,2018.1278179043227,49,0.027502989455375583,0.0097836721382759,0.0,0.03413414501576258,0.8228068268290032,0.8550929448853136,0.6271333840634852,0.0,0.2772114557906492,105,2026-03-07T21:46:50.299845+00:00
pmalt,0x4dec0a851849056e259128464ef28ce78afa27f6,0x526178b96c8c5d7a4e4f76f298ec0170aa0d1d2a,577540.249537,2.4559945309821645,,2024-10-12T17:14:59.356000+00:00,False,False,1904.746205,33008.668853,98120.934623,249228.159537,-415.770293,24471.407293125994,48,0.004130883791716491,0.0032612240460919667,0.0,0.0032612240460919667,0.6187629090118492,0.9698880313077508,0.8910751168605283,0.0,0.27615402859994664,106,2026-03-07T21:46:50.299845+00:00
VaultBot V2,0xae6b807ec47e0b7900d1fe2a53885b4602748b03,0x1d6dcb838d0edc5d7bf09e5c658adbfb19a7234b,110625.900924,0.5863001782831345,,2026-02-20T10:28:13.587000+00:00,False,False,-92.298008,2621.51162,5153.220924,5153.220924,-3329.826861,1955.6193325857678,49,0.018480269594521145,0.008261767583432982,0.0,0.03783019893466681,0.8140015219045549,0.8513968909664094,0.6271333840634852,0.0,0.2741528229352993,107,2026-03-07T21:46:50.299845+00:00
