name,vault_address,leader,tvl,apr,followers,created_at,is_closed,raw_has_description,pnl_day_last,pnl_week_last,pnl_month_last,pnl_all_time_last,pnl_all_time_max_dd,pnl_all_time_stability,pnl_obs_count,score_apr,score_tvl,score_followers,score_pnl_all,score_drawdown,score_stability,score_data_quality,closed_penalty,composite_score,rank,snapshot_ts_utc,name_detail,leader_detail,apr_detail,followers_detail,leader_fraction,leader_commission,max_distributable,max_withdrawable,allow_deposits,always_close_on_withdraw,is_closed_detail,description_len,av_day_last,av_day_obs,av_week_last,av_week_obs,av_month_last,av_month_obs,av_all_time_last,av_all_time_obs,withdrawable_ratio,score_commission,score_withdrawable,score_av_depth,extended_score,extended_rank,cluster_id,cluster_name
+convexity,0x5661a070eb13c7c55ac3210b2447d4bea426cbf5,0xc6fd7c7bc701c802cf2e75fa19cacd5e4c55af9c,494966.265871,-0.0508140061788955,,2025-08-23T17:40:23.330000+00:00,False,False,-496.605295,-4144.617704,-26581.591579,62591.805871,-38513.833269,24590.90779353928,47,0.9725,0.0038043478260869,0.0,0.0096739130434782,0.953695652173913,0.969891304347826,0.9652173913043478,0.0,0.5519046442687747,3,2026-03-08T03:40:48.086019+00:00,+convexity,0xc6fd7c7bc701c802cf2e75fa19cacd5e4c55af9c,-0.0508140061788955,,0.4520864571860185,0.1,494745.069243,0.0,True,False,False,10,494966.265871,13,494966.265871,62,494966.265871,44,494966.265871,41,0.0,0.5164609053497943,0.5020746887966805,0.779835390946502,0.5683741229399825,1,4,Steady Grinder C4
[ Systemic Strategies ] ♾️ HyperGrowth ♾️,0xd6e56265890b76413d1d527eb9b75e334c0c5b42,0x2b804617c6f63c040377e95bb276811747006f4b,6831503.023221,-0.079572230015354,,2025-08-29T22:17:22.629000+00:00,False,False,-94977.372045,109844.464749,-590592.708783,1919330.303221,-1317750.425134,926030.458426038,48,0.9780434782608696,0.0006521739130434,0.0,0.0007608695652173,0.9978260869565218,0.9991304347826088,0.8202717391304348,0.0,0.5426988636363637,4,2026-03-08T03:40:48.086019+00:00,[ Systemic Strategies ] ♾️ HyperGrowth ♾️,0x2b804617c6f63c040377e95bb276811747006f4b,-0.07917264122099,,0.0500852155745992,0.1,5846766.321831,0.0,True,False,False,21,6834473.413643,24,6834473.413643,62,6834473.413643,47,6834473.413643,40,0.0,0.5164609053497943,0.5020746887966805,0.8209876543209876,0.5655850138031226,2,4,Steady Grinder C4
BTC/ETH CTA | AIM,0xbeebbbe817a69d60dd62e0a942032bc5414dae1c,0x9660f151ffe595afc65e64d38a55285ed8fd2021,96528.085534,-0.0786553654669882,,2025-07-03T21:18:56.515000+00:00,False,False,14.367917,-68.541747,-8283.305988,316.655534,-21288.090941,9044.564096132452,48,0.9778260869565216,0.0088043478260869,0.0,0.1045652173913043,0.9307608695652174,0.9357608695652174,0.8202717391304348,0.0,0.5530027173913044,2,2026-03-08T03:40:48.086019+00:00,BTC/ETH CTA | AIM,0x9660f151ffe595afc65e64d38a55285ed8fd2021,-0.0794538420399849,,0.2370109922680186,0.1,81688.675272,0.0,True,False,False,27,96443.996855,13,96443.996855,64,96443.996855,46,96443.996855,44,0.0,0.5164609053497943,0.5020746887966805,0.6049382716049383,0.5517079658477233,3,3,Steady Grinder C3
Flagship by Fire Labs,0x632df0dbe24f3dac3e1c4e0596c96a0adc3ba86a,0x1d4b30ea0a731e092a8cb0079666bf1edfbc5f58,17830.617,-0.0190422977334357,,2025-05-08T12:59:32.078000+00:00,False,False,0.0,0.0,-970.925487,2916.057,-49531.619175,32203.152458254248,46,0.9635869565217392,0.0191304347826086,0.0,0.0489130434782608,0.9605434782608696,0.9755434782608696,0.9965217391304348,0.0,0.5669367588932807,1,2026-03-08T03:40:48.086019+00:00,Flagship by Fire Labs,0x1d4b30ea0a731e092a8cb0079666bf1edfbc5f58,-0.0190422977334357,,0.5608331663096796,0.1,17652.310855,0.0,True,False,False,18,17830.617,13,17830.617,62,17830.617,44,17830.617,51,0.0,0.5164609053497943,0.5020746887966805,0.3806584362139917,0.5397305134351108,4,3,Steady Grinder C3
[ Sidelined ] Market Neutral 1,0xf4ab2cb15b7b3fa298555b801e9f5772ba8f8891,0x5797f35b2a81669e85fa8f3ea8816f7054ad1dd4,36060.734871,-0.0069162675705402,,2025-09-06T11:01:09.100000+00:00,False,False,-73.635457,62.827155,-251.142661,3538.264871,-2022.9197540000005,1428.3901211827751,48,0.9570652173913043,0.0142391304347826,0.0,0.045,0.7753260869565217,0.8272826086956522,0.8202717391304348,0.0,0.5048011363636364,14,2026-03-08T03:40:48.086019+00:00,[ Sidelined ] Market Neutral 1,0x5797f35b2a81669e85fa8f3ea8816f7054ad1dd4,-0.0072732379031421,,0.792068347114715,0.1,33382.1919,0.0,True,False,False,152,36047.772608,13,36047.772608,65,36047.772608,46,36047.772608,40,0.0,0.5164609053497943,0.5020746887966805,0.8209876543209876,0.5371617183485773,5,3,Steady Grinder C3
Ethos Intel - Mvault,0x79d3b973bd5bc4c6a98f5d2e0ee6e285910945ae,0xfe15383180f356010ff6d1fd4e4bfc0428770908,7801.167589,-0.0004491345136006,,2025-07-08T17:30:57.604000+00:00,False,False,0.0,-5.233491,-5.233491,3082.587589,-1809.75364,1046.3358116945185,47,0.9519565217391304,0.0284782608695652,0.0,0.0480434782608695,0.7651086956521739,0.7994565217391304,0.9652173913043478,0.0,0.5197924901185771,9,2026-03-08T03:40:48.086019+00:00,Ethos Intel - Mvault,0xfe15383180f356010ff6d1fd4e4bfc0428770908,-0.0004491345136006,,0.9301469668974662,0.1,7693.657697,0.0,True,False,False,243,7801.167589,13,7801.167589,62,7801.167589,45,7801.167589,43,0.0,0.5164609053497943,0.5020746887966805,0.6707818930041153,0.5333846575330955,6,3,Steady Grinder C3
Delta Neutral | R Tech,0xf182de5226dc4fe2f134c9b375281a6f50309416,0x86416d9d3d40d2dc27fb500908bc6da3276706d5,14008.776937,-0.4084109051462119,,2025-11-27T13:27:14.526000+00:00,False,False,283.343094,466.505274,-10168.187833,113.886937,-10394.550559,4631.163916836151,49,0.9932608695652174,0.0221739130434782,0.0,0.1320652173913043,0.8968478260869566,0.9064130434782608,0.5299456521739131,0.0,0.5252112154150198,8,2026-03-08T03:40:48.086019+00:00,Delta Neutral | R Tech,0x86416d9d3d40d2dc27fb500908bc6da3276706d5,-0.4108267528896667,,0.0603360599568173,0.1,8770.098603,0.0,True,False,False,31,13948.629685,13,13948.629685,65,13948.629685,45,13948.629685,44,0.0,0.5164609053497943,0.5020746887966805,0.6049382716049383,0.5308643393655099,7,3,Steady Grinder C3
C.A.T,0xdfb729b4b789de6d13d6ad7ac8e2750909360af9,0x0d60d47b1b995af2a0e98485a9413868ea7effd6,8705.34346,-0.0017746539008145,,2025-11-06T23:41:26.380000+00:00,False,False,493.915652,-69.578278,-15.492704,1904.19346,-1481.386978,1009.6261432407264,49,0.9529347826086956,0.027391304347826,0.0,0.0575,0.7476086956521739,0.7954347826086956,0.5299456521739131,0.0,0.4697270256916996,28,2026-03-08T03:40:48.086019+00:00,C.A.T,0x0d60d47b1b995af2a0e98485a9413868ea7effd6,-0.0023806514248216,,0.9401995275234472,0.1,6142.634514,0.0,True,False,False,96,8700.05311,13,8700.05311,64,8700.05311,46,8700.05311,33,0.0,0.5164609053497943,0.5020746887966805,0.9753086419753086,0.5262882341100568,8,3,Steady Grinder C3
Bitcoin Moving Average Long/Short,0xb1505ad1a4c7755e0eb236aa2f4327bfc3474768,0x1fa1b4c4cda61b3c1ce805ae82e64a90d8821d08,3525535.591923,-0.0528512182967747,,2025-10-02T01:22:00.214000+00:00,False,False,61035.683927,32159.637395,-198836.954218,429189.391923,-451197.3866129999,246110.7261994582,50,0.9730434782608696,0.0010869565217391,0.0,0.0022826086956521,0.9929347826086956,0.9953260869565216,0.2215217391304347,0.0,0.4729446640316206,26,2026-03-08T03:40:48.086019+00:00,Bitcoin Moving Average Long/Short,0x1fa1b4c4cda61b3c1ce805ae82e64a90d8821d08,-0.052525876906138,,0.0506261992087862,0.1,3185334.991923,0.0,True,False,False,61,3526759.591923,20,3526759.591923,58,3526759.591923,46,3526759.591923,36,0.0,0.5164609053497943,0.5020746887966805,0.9218106995884774,0.5233516686263144,9,4,Steady Grinder C4
Overdose,0xe67dbf2d051106b42104c1a6631af5e5a458b682,0xdeb7582b362a752970fbd2507d0fb5dd27ed379a,494241.951692,-0.0467748889943233,,2025-12-07T17:01:50.504000+00:00,False,False,-12496.90072,-21854.395811,-27175.209092,170389.101692,-56031.607601,51929.48345367851,49,0.9719565217391304,0.0039130434782608,0.0,0.0052173913043478,0.9639130434782608,0.9832608695652174,0.5299456521739131,0.0,0.5039365118577075,16,2026-03-08T03:40:48.086019+00:00,Overdose,0xdeb7582b362a752970fbd2507d0fb5dd27ed379a,-0.047187985111473,,0.1914772444272487,0.1,360109.951692,0.0,True,False,False,106,494001.951692,13,494001.951692,61,494001.951692,46,494001.951692,43,0.0,0.5164609053497943,0.5020746887966805,0.6707818930041153,0.5214926738374434,10,4,Steady Grinder C4
HypeAI,0x4ac40b77c99ab1fbe7242bfc6426665e241f438c,0x3980edbc7a4ed747b567b574e53ab52f3ff9e4bd,2724.393442,-0.0087706790942289,,2025-11-04T19:07:21.661000+00:00,False,False,13.229915,1.510885,-30.200022,210.843442,-99.782617,84.6004595333529,48,0.9588043478260868,0.0444565217391304,0.0,0.1155434782608695,0.4830434782608696,0.5229347826086956,0.8202717391304348,0.0,0.459885128458498,36,2026-03-08T03:40:48.086019+00:00,HypeAI,0x3980edbc7a4ed747b567b574e53ab52f3ff9e4bd,-0.0087191702693627,,0.241794735505324,0.1,1737.41109,0.0,True,False,False,50,2724.570802,13,2724.570802,60,2724.570802,43,2724.570802,34,0.0,0.5164609053497943,0.5020746887966805,0.9567901234567902,0.5170549593333037,11,3,Steady Grinder C3
Meow Fund,0x4f5d95ea90978a8c64408a68bec866680a4212d2,0xdd718ab7e6ad497fc1b6bc0860f85d258ab3708b,7284.265442,-0.0053012000898524,,2025-10-16T04:07:10.872000+00:00,False,False,376.177986,257.959574,-89.095952,5449.915442,-1798.0341339999998,1163.802059940226,49,0.9560869565217393,0.0293478260869565,0.0,0.0372826086956521,0.7642391304347826,0.8083695652173913,0.5299456521739131,0.0,0.4696924407114625,29,2026-03-08T03:40:48.086019+00:00,Meow Fund,0xdd718ab7e6ad497fc1b6bc0860f85d258ab3708b,-0.0048749570978511,,0.5394366268436362,0.1,5293.158048,0.0,True,False,False,66,7291.429202,13,7291.429202,61,7291.429202,44,7291.429202,38,0.0,0.5164609053497943,0.5020746887966805,0.8765432098765432,0.5163857521650024,12,3,Steady Grinder C3
● MONO BLACK TOKYO「ISHI 石」,0x395f50a09d7bc2e2883c9e427d36896264a6ee8f,0x82babdae2d023cfa3cfa00a4446fb28dd8a5efcc,2189.727676,-0.0478834659753722,,2025-09-01T00:48:50.521000+00:00,False,False,2.729414,-51.448083,-340.216537,1811.697676,-1572.666078,1193.873109778376,49,0.9722826086956522,0.048695652173913,0.0,0.0583695652173913,0.7526086956521739,0.8111956521739131,0.5299456521739131,0.0,0.480794219367589,22,2026-03-08T03:40:48.086019+00:00,● MONO BLACK TOKYO「ISHI 石」,0x82babdae2d023cfa3cfa00a4446fb28dd8a5efcc,-0.0477934545017974,,0.0588949364612935,0.1,492.428378,0.0,True,False,False,144,2190.367216,13,2190.367216,67,2190.367216,48,2190.367216,41,0.0,0.5164609053497943,0.5020746887966805,0.779835390946502,0.5150413042640931,13,3,Steady Grinder C3
[ Broadcraft Capital ] Tradewinds,0xe76c9c59157c993ac3cb405defb7992661b57fed,0xe78e0092262c2b443faff2d4412d85268644265c,2511.10934,-0.0970667298888363,,2025-11-23T03:57:13.717000+00:00,False,False,26.229189,26.319921,-280.195205,388.28934,-344.20806100000004,248.7253094857695,49,0.9810869565217392,0.0459782608695652,0.0,0.097391304347826,0.6002173913043478,0.6530434782608696,0.5299456521739131,0.0,0.4559498517786561,40,2026-03-08T03:40:48.086019+00:00,[ Broadcraft Capital ] Tradewinds,0xe78e0092262c2b443faff2d4412d85268644265c,-0.0977294686586959,,0.943357203258166,0.1,1856.670005,0.0,True,False,False,219,2509.196262,13,2509.196262,65,2509.196262,46,2509.196262,34,0.0,0.5164609053497943,0.5020746887966805,0.9567901234567902,0.5141035018234223,14,3,Steady Grinder C3
ski lambo beach ,0x66e541024ca4c50b8f6c0934b8947c487d211661,0x9818fdbc10121f83442a127aec09c193cb61829f,92626.935984,-0.1872757572732294,,2025-02-08T01:58:38.241000+00:00,False,False,-571.231677,-17023.092201,-34428.893013,89705.485984,-39362.632231,20903.209116994323,48,0.9868478260869564,0.0090217391304347,0.0,0.0079347826086956,0.9543478260869566,0.9665217391304348,0.8202717391304348,0.0,0.539148962450593,5,2026-03-08T03:40:48.086019+00:00,ski lambo beach ,0x9818fdbc10121f83442a127aec09c193cb61829f,-0.1854122001919186,,0.8408278424133647,0.1,25018.466533,0.0,True,False,False,82,92969.53349,13,92969.53349,61,92969.53349,44,92969.53349,62,0.0,0.5164609053497943,0.5020746887966805,0.257201646090535,0.5065439870907494,15,4,Steady Grinder C4
ML-Trader Vault 1,0xb48526e72b11614df47f38be22c7a466adc19efd,0x301b2a671b241923936f75b07c8f858cf79b4a6c,19902.290152,0.0,,2025-08-19T15:56:09.865000+00:00,False,False,0.0,0.0,0.0,25.620152,-9410.797855,3714.660184708486,47,0.4969565217391304,0.0181521739130434,0.0,0.1716304347826087,0.8909782608695652,0.8956521739130435,0.9652173913043478,0.0,0.4682682806324111,31,2026-03-08T03:40:48.086019+00:00,ML-Trader Vault 1,0x301b2a671b241923936f75b07c8f858cf79b4a6c,0.0,,0.9999999999951176,0.1,19802.290152,0.0,True,False,False,40,19902.290152,13,19902.290152,64,19902.290152,46,19902.290152,41,0.0,0.5164609053497943,0.5020746887966805,0.779835390946502,0.5056468502127097,16,3,Steady Grinder C3
AceVault Hyper01,0x9e02aca9865e1859bb7865f6f64801e804a173df,0x36752718b4f769a6cfd6f552818f5911c8b649da,343246.5556,-0.0082903489777632,,2025-08-18T09:11:51.548000+00:00,False,False,2284.430611,17854.892844,-4560.318724,907705.0356,-651418.343551,389318.65951133537,51,0.9582608695652174,0.0045652173913043,0.0,0.0013043478260869,0.9946739130434784,0.997608695652174,0.0505978260869565,0.0,0.4510956027667984,42,2026-03-08T03:40:48.086019+00:00,AceVault Hyper01,0x36752718b4f769a6cfd6f552818f5911c8b649da,-0.0091147827582021,,0.1128299704349719,0.1,219175.926869,0.0,True,False,False,206,342793.05469,14,342793.05469,61,342793.05469,46,342793.05469,39,0.0,0.5164609053497943,0.5020746887966805,0.8539094650205762,0.5001747492209077,17,4,Steady Grinder C4
Jade Lotus Capital,0xbc5bf88fd012612ba92c5bd96e183955801b7fdc,0x10cd85d0257e666fa74de7c03965a6ec9383e171,202813.67909,-0.1103462683125733,,2025-05-26T09:04:28.497000+00:00,False,False,-17527.916922,-52582.643874,-34531.045573,179770.72909,-129228.46412699998,70650.01051475594,49,0.9828260869565216,0.0055434782608695,0.0,0.004891304347826,0.9808695652173912,0.9864130434782608,0.5299456521739131,0.0,0.5092650691699605,11,2026-03-08T03:40:48.086019+00:00,Jade Lotus Capital,0x10cd85d0257e666fa74de7c03965a6ec9383e171,-0.1010791241298128,,0.96196891662159,0.1,151803.67909,0.0,True,False,False,130,205713.67909,13,205713.67909,63,205713.67909,46,205713.67909,51,0.0,0.5164609053497943,0.5020746887966805,0.3806584362139917,0.4964767461426208,18,4,Steady Grinder C4
Loop Fund,0xfeab64de8cdf9dcebc0f49812499e396273efc06,0x10cd85d0257e666fa74de7c03965a6ec9383e171,57467.881782,-0.1644927628333784,,2025-05-08T01:42:07.011000+00:00,False,False,-1405.073212,-6196.625559,-31110.049244,65737.001782,-55724.49699999999,23053.72244553113,49,0.9854347826086955,0.011195652173913,0.0,0.0094565217391304,0.9636956521739132,0.9682608695652174,0.5299456521739131,0.0,0.5080595355731224,13,2026-03-08T03:40:48.086019+00:00,Loop Fund,0x10cd85d0257e666fa74de7c03965a6ec9383e171,-0.1640697670057775,,0.9804002433908786,0.1,38267.881782,0.0,True,False,False,105,57547.881782,13,57547.881782,65,57547.881782,47,57547.881782,54,0.0,0.5164609053497943,0.5020746887966805,0.3374485596707819,0.4912516082906712,19,4,Steady Grinder C4
Crypto Trading Channel,0x51b62b4bf8df6f2795b3da30cb46aa47f9f230a8,0x8c8290ebf5d157b236948b9f66d09d426503f198,88997.471366,-0.0559353781971193,,2024-12-01T23:31:16.962000+00:00,False,False,748.751288,1093.289843,-5291.976661,17397.081366,-5268.135362,4039.319594733935,47,0.9742391304347826,0.0092391304347826,0.0,0.0218478260869565,0.8519565217391304,0.9,0.9652173913043478,0.0,0.5359510869565217,6,2026-03-08T03:40:48.086019+00:00,Crypto Trading Channel,0x8c8290ebf5d157b236948b9f66d09d426503f198,-0.0567131416043823,,0.7793744294323863,0.1,82635.472414,0.0,True,False,False,218,88923.888136,13,88923.888136,61,88923.888136,44,88923.888136,70,0.0,0.5164609053497943,0.5020746887966805,0.1172839506172839,0.4901538109228708,20,4,Steady Grinder C4
TEA,0x208268096df2e76df84d50f5c4bf4d61d9c190d4,0x1efe48f58369bca173ab830ba3ad880c4bf5dce2,22276.064532,-0.0174150913587444,,2025-10-13T03:03:21.073000+00:00,False,False,-49.019144,133.835037,-394.815446,3273.534532,-2824.634653,1460.2962510064276,51,0.9629347826086956,0.0175,0.0,0.0466304347826087,0.8006521739130434,0.8296739130434783,0.0505978260869565,0.0,0.4233806818181818,48,2026-03-08T03:40:48.086019+00:00,TEA,0x1efe48f58369bca173ab830ba3ad880c4bf5dce2,-0.0175438518216304,,0.4773396197378073,0.1,20856.739416,0.0,True,False,False,247,22273.145419,13,22273.145419,66,22273.145419,47,22273.145419,36,0.0,0.5164609053497943,0.5020746887966805,0.9218106995884774,0.4861786819662352,21,3,Steady Grinder C3
Follow the Money,0x0405e04a717fae31cd3d19242976aa2ffe1ed791,0x00264c7bbfc77f571ae3ceda4f3ddd8ee58a1b7b,4543.526251,-0.166184278982323,,2025-11-24T08:11:29.685000+00:00,False,False,198.034062,367.910478,-2012.634694,748.226251,-1589.465591,646.1755399351908,51,0.9858695652173912,0.036195652173913,0.0,0.0780434782608695,0.7533695652173913,0.7547826086956522,0.0505978260869565,0.0,0.4263006422924901,47,2026-03-08T03:40:48.086019+00:00,Follow the Money,0x00264c7bbfc77f571ae3ceda4f3ddd8ee58a1b7b,-0.1668682794045572,,0.9973672861653384,0.1,697.996981,0.0,True,False,False,68,4535.242417,13,4535.242417,66,4535.242417,46,4535.242417,37,0.0,0.5164609053497943,0.5020746887966805,0.897119341563786,0.4858995165194973,22,3,Steady Grinder C3
Octavious Maximus,0x45c42fbd450b5506f8dc819d46036630fe75b81e,0xa005d85a57b02f7f468039301c91d69d1a568a63,16933.814742,-0.1829142227854648,,2025-04-17T12:30:07.600000+00:00,False,False,655.827289,-1669.988548,-4832.020346,10394.614742,-8056.702944999999,3577.5709866943603,49,0.9866304347826088,0.0197826086956521,0.0,0.0269565217391304,0.8805434782608695,0.8940217391304348,0.5299456521739131,0.0,0.4959770256916996,18,2026-03-08T03:40:48.086019+00:00,Octavious Maximus,0xa005d85a57b02f7f468039301c91d69d1a568a63,-0.182960886876601,,0.313584519097376,0.1,9377.564815,0.0,True,False,False,83,16932.582023,13,16932.582023,61,16932.582023,43,16932.582023,52,0.0,0.5164609053497943,0.5020746887966805,0.3662551440329218,0.4850703843158181,23,3,Steady Grinder C3
Guarantee Trades,0x1438d75830f530fd4d68ec650549dcc34ae987fa,0xd7f1e7d2f60671b86edeefe96ce03dd3437cd17f,18045.960235,-0.1196381093147794,,2026-01-15T19:41:53.708000+00:00,False,False,252.734408,691.593609,-5294.233203,820.390235,-7673.217545,2778.3689198404286,50,0.9836956521739132,0.0189130434782608,0.0,0.0757608695652174,0.8760869565217392,0.8793478260869565,0.2215217391304347,0.0,0.4692341897233202,30,2026-03-08T03:40:48.086019+00:00,Guarantee Trades,0xd7f1e7d2f60671b86edeefe96ce03dd3437cd17f,-0.121642375288145,,0.9503434755379652,0.1,16122.547889,0.0,True,False,False,93,17957.26733,13,17957.26733,66,17957.26733,46,17957.26733,45,0.0,0.5164609053497943,0.5020746887966805,0.5534979423868313,0.4837375371749244,24,3,Steady Grinder C3
Equinox · Blackalgo,0x7048b287889c5913d59f812795d7fd5d724be77a,0x3db735d71673b3d57b34f55013b9b25e2d2dd9cf,1152813.738966,-0.037560009519807,,2026-01-19T13:14:32.273000+00:00,False,False,1246.191515,-6757.847688,-46565.692686,71267.318966,-97354.138613,47863.77843272846,51,0.9694565217391304,0.0020652173913043,0.0,0.0089130434782608,0.9758695652173912,0.9820652173913044,0.0505978260869565,0.0,0.4508806818181818,44,2026-03-08T03:40:48.086019+00:00,Equinox · Blackalgo,0x3db735d71673b3d57b34f55013b9b25e2d2dd9cf,-0.0369887226862734,,0.2947981085801717,0.1,9586.423239,0.0,True,False,False,168,1153522.002022,14,1153522.002022,59,1153522.002022,44,1153522.002022,43,0.0,0.5164609053497943,0.5020746887966805,0.6707818930041153,0.4817008013077991,25,4,Steady Grinder C4
YourDataInsider,0x66acb610e08282e7ac778d6a408a3eac58839be9,0xc68127af54a7ba517b23422e69432352c7f75ab8,1177.873,-0.0385707790889651,,2025-05-26T19:52:10.345000+00:00,False,False,1.509878,6.092041,-47.254107,177.873,-214.353651,117.33537042958189,48,0.969891304347826,0.0591304347826086,0.0,0.1202173913043478,0.5590217391304347,0.5593478260869565,0.8202717391304348,0.0,0.4801395750988143,23,2026-03-08T03:40:48.086019+00:00,YourDataInsider,0xc68127af54a7ba517b23422e69432352c7f75ab8,-0.0385618820529452,,1.0,0.1,1077.8839,0.0,True,False,False,239,1177.8839,13,1177.8839,62,1177.8839,43,1177.8839,49,0.0,0.5164609053497943,0.5020746887966805,0.4156378600823045,0.4781305679760924,26,3,Steady Grinder C3
ImpulseX,0x2e161982d86fffe2f7820c4f421217a82f923347,0xf1814754c750d9c5658a218af1a09032943cc41b,44678.040485,-0.0209460807614406,,2025-11-30T19:09:53.439000+00:00,False,False,-0.005403,-163.045183,-957.945673,986.730485,-2238.373729,1387.3493682532662,50,0.9645652173913044,0.0127173913043478,0.0,0.0717391304347826,0.7827173913043478,0.8240217391304347,0.2215217391304347,0.0,0.4449431818181819,45,2026-03-08T03:40:48.086019+00:00,ImpulseX,0xf1814754c750d9c5658a218af1a09032943cc41b,-0.0209460807614406,,0.0511895006665205,0.1,42724.514885,0.0,False,True,False,157,44678.040485,13,44678.040485,65,44678.040485,47,44678.040485,43,0.0,0.5164609053497943,0.5020746887966805,0.6707818930041153,0.4772476763077991,27,3,Steady Grinder C3
Super Saiyan 孫悟空,0x7c5885d2974457eafb1a3a4d848c358111f0714d,0x6281f807954f90110c626ba37b183bf9f94fae8d,44520.134013,-0.2098508974334959,,2024-12-12T02:36:58.003000+00:00,False,False,-1203.663975,-11561.120184,-11859.616566,170177.394013,-106881.36692999996,69634.25444678975,49,0.9882608695652174,0.0128260869565217,0.0,0.0053260869565217,0.9781521739130434,0.986195652173913,0.5299456521739131,0.0,0.5116983695652174,10,2026-03-08T03:40:48.086019+00:00,Super Saiyan 孫悟空,0x6281f807954f90110c626ba37b183bf9f94fae8d,-0.2039212235292154,,0.9846316459191048,0.1,1957.901385,0.0,True,False,False,98,44855.246513,13,44855.246513,63,44855.246513,45,44855.246513,68,0.0,0.5164609053497943,0.5020746887966805,0.139917695473251,0.4742276473649893,28,4,Steady Grinder C4
HighFDV,0x78ab93343554d9b9fc7260f44844fad8f36d3d79,0xeb75a45b99a8698ebc45f24a1ecb57235cc0f875,2713.297648,-0.0621624826506605,,2024-05-08T17:00:45.190000+00:00,False,False,0.0,0.0,-179.844925,2019.937648,-1561.722793,883.1002058535323,47,0.9754347826086956,0.0445652173913043,0.0,0.0563043478260869,0.7517391304347826,0.7840217391304348,0.9652173913043478,0.0,0.5270701581027668,7,2026-03-08T03:40:48.086019+00:00,HighFDV,0xeb75a45b99a8698ebc45f24a1ecb57235cc0f875,-0.0621624826506605,,0.9981895897641548,0.1,2613.116279,0.0,True,False,False,27,2713.297648,13,2713.297648,62,2713.297648,44,2713.297648,99,0.0,0.5164609053497943,0.5020746887966805,0.0185185185185185,0.4736165710726781,29,3,Steady Grinder C3
TB10 (Top and Bottom 10),0xd8bc568c79e9a75563910e82e528596b49065cc9,0x865bde7ec5b0bbb0096ffa1b2fc3e955d8bc7e4b,7512.169206,-0.0345348700793534,,2025-02-24T20:23:24.314000+00:00,False,False,95.605544,355.283822,-291.416839,194.229206,-502.699134,228.5726089835601,48,0.9683695652173911,0.028695652173913,0.0,0.1178260869565217,0.6384782608695653,0.6418478260869566,0.8202717391304348,0.0,0.4913599308300396,19,2026-03-08T03:40:48.086019+00:00,TB10 (Top and Bottom 10),0x865bde7ec5b0bbb0096ffa1b2fc3e955d8bc7e4b,-0.0321647798277509,,0.1869791153684779,0.1,4576.081902,0.0,True,False,False,186,7532.168824,13,7532.168824,64,7532.168824,45,7532.168824,60,0.0,0.5164609053497943,0.5020746887966805,0.2839506172839506,0.4733771104946759,30,3,Steady Grinder C3
Helix,0xfbf69b8f75594e30e604c5ba81bd3ad568ba7622,0xae8065fa24bc0c5cddd7afaf2d01c1f5951a34ae,5473.104063,-0.0315695326622667,,2025-10-11T23:01:48.615000+00:00,False,False,99.12561,562.686326,-240.027956,1970.224063,-939.837392,514.0992903865333,51,0.9675,0.0332608695652173,0.0,0.0568478260869565,0.7041304347826087,0.7319565217391304,0.0505978260869565,0.0,0.4079187252964427,56,2026-03-08T03:40:48.086019+00:00,Helix,0xae8065fa24bc0c5cddd7afaf2d01c1f5951a34ae,-0.0363647807263447,,0.9648440987328398,0.1,1011.662901,0.0,True,False,False,39,5436.645063,13,5436.645063,66,5436.645063,46,5436.645063,37,0.0,0.5164609053497943,0.5020746887966805,0.897119341563786,0.4721130787724618,31,3,Steady Grinder C3
HyperTwin - Blue Whale,0x9a3006e0b7ffacf11729103098ff16fa6e17bd24,0x98bb9ef6b6bf918ce301be1e3fa14407b1d949a2,14281.181049,-0.1074544668067307,,2025-07-02T20:53:41.721000+00:00,False,False,118.987496,-662.058123,-1719.325948,2240.371049,-4674.560405,2405.778347975343,50,0.9825,0.0219565217391304,0.0,0.0533695652173913,0.841195652173913,0.8666304347826087,0.2215217391304347,0.0,0.4585820158102767,38,2026-03-08T03:40:48.086019+00:00,HyperTwin - Blue Whale,0x98bb9ef6b6bf918ce301be1e3fa14407b1d949a2,-0.1033741286016825,,0.9928906803492012,0.1,8260.344936,0.0,True,False,False,213,14346.468529,13,14346.468529,63,14346.468529,45,14346.468529,46,0.0,0.5164609053497943,0.5020746887966805,0.51440329218107,0.4718389417195657,32,3,Steady Grinder C3
"Abstract TrendETH, 2x leverage",0x5c29944d5a39a452d282f1bc5f1702a9007cb36b,0xe6f96dbdb544a788c323fe36f4b966eeb0edff32,7302.734402,-0.0123945908654186,,2025-04-17T17:40:10.474000+00:00,False,False,36.650188,14.927889,-91.650374,1814.634402,-2196.114027,1216.0191346294453,49,0.960108695652174,0.0292391304347826,0.0,0.0582608695652173,0.7815217391304348,0.8127173913043478,0.5299456521739131,0.0,0.4781040019762846,24,2026-03-08T03:40:48.086019+00:00,"Abstract TrendETH, 2x leverage",0xe6f96dbdb544a788c323fe36f4b966eeb0edff32,-0.0124311483354703,,0.0975597261461428,0.1,5986.478742,0.0,True,False,False,53,7302.464082,13,7302.464082,62,7302.464082,44,7302.464082,52,0.0,0.5164609053497943,0.5020746887966805,0.3662551440329218,0.4716656165292568,33,3,Steady Grinder C3
