name,vault_address,leader,tvl,apr,followers,created_at,is_closed,raw_has_description,pnl_day_last,pnl_week_last,pnl_month_last,pnl_all_time_last,pnl_all_time_max_dd,pnl_all_time_stability,pnl_obs_count,score_apr,score_tvl,score_followers,score_pnl_all,score_drawdown,score_stability,score_data_quality,closed_penalty,composite_score,rank,snapshot_ts_utc,name_detail,leader_detail,apr_detail,followers_detail,leader_fraction,leader_commission,max_distributable,max_withdrawable,allow_deposits,always_close_on_withdraw,is_closed_detail,description_len,av_day_last,av_day_obs,av_week_last,av_week_obs,av_month_last,av_month_obs,av_all_time_last,av_all_time_obs,withdrawable_ratio,score_commission,score_withdrawable,score_av_depth,extended_score,extended_rank
HTFV,0x494b62d7dc3b0b221fd6149f4b15374736219c05,0x1e2235fc6b984d9061d90a622b9ca6a4802696c6,105586.449769,0.6942791951333771,,2025-11-19T21:15:34.674000+00:00,False,False,-1427.703393,6181.982333,5774.764698,5586.449769,-28359.822063,10536.332539126692,49,0.0161745549283543,0.0084672166739036,0.0,0.0371254884932696,0.9410551454624404,0.9435518888406428,0.5427160225792445,0.0,0.2896209983026092,97,2026-03-11T07:32:53.868260+00:00,HTFV,0x1e2235fc6b984d9061d90a622b9ca6a4802696c6,0.7994821079239045,,0.071,0.1,87041.517369,0.0,False,True,False,13.0,106461.489769,13.0,106461.489769,65.0,106461.489769,46.0,106461.489769,33.0,0.0,0.514,0.5020325203252033,0.98,0.3914780251497211,69
BTCbotic,0x86b41571425e833968778ece4e8a4d89d67c69b3,0x146d21473dbd19fa18bd1b41aa4712ea2cd8a1de,2398.113087,0.0,,2025-09-12T16:43:25.157000+00:00,False,False,0.0,0.0,0.0,388.243087,-18.311576,114.28651416137738,49,0.4912613981762918,0.0473295701259227,0.0,0.0971558836300477,0.3634389926183239,0.5557967867998264,0.5427160225792445,0.0,0.305171367386413,86,2026-03-11T07:32:53.868260+00:00,BTCbotic,0x146d21473dbd19fa18bd1b41aa4712ea2cd8a1de,0.0,,0.39022506757204667,0.1,2141.850719,0.0,True,True,False,170.0,2398.113087,13.0,2398.113087,67.0,2398.113087,47.0,2398.113087,40.0,0.0,0.514,0.5020325203252033,0.848,0.38994080196257397,70
Picking Winners,0x1fec994c4dd99e126643698ae6b3253cef5ff3d6,0x2d716aaa439385ca5264c5d254fed93fe1523985,137259.835612,3.168032144601307,,2025-11-19T23:01:11.768000+00:00,False,False,-523.252655,23916.325436,33696.726224,58435.075612,-54066.660153,26320.79628184726,49,0.003365175857577,0.0071645679548415,0.0,0.0103126356925749,0.9628745115067304,0.9717759444203212,0.5427160225792445,0.0,0.2858906860616587,100,2026-03-11T07:32:53.868260+00:00,Picking Winners,0x2d716aaa439385ca5264c5d254fed93fe1523985,3.0851613256017587,,0.9805155095711319,0.1,71560.476658,0.0,False,True,False,220.0,136378.381393,13.0,136378.381393,64.0,136378.381393,46.0,136378.381393,33.0,0.0,0.514,0.5020325203252033,0.98,0.38868029096900825,71
HyperSolid BTC 1D,0x82832a7d0c07d93ed6ba586ba5e2aa57d198bac5,0x9220d2abaa05ca8d1d4e407319d61c0d9fbef8f5,16594.677844,0.0,,2025-08-26T21:24:57.242000+00:00,False,False,0.0,0.0,0.0,79.627844,-303.758821,147.30251452540506,50,0.4912613981762918,0.019756838905775,0.0,0.1417716022579244,0.5902084237950499,0.5894485453755971,0.2379504993486756,0.0,0.3090213358070501,85,2026-03-11T07:32:53.868260+00:00,HyperSolid BTC 1D,0x9220d2abaa05ca8d1d4e407319d61c0d9fbef8f5,0.0,,0.30211481314753297,0.1,16263.677854,0.0,False,True,False,19.0,16594.677844,13.0,16594.677844,66.0,16594.677844,47.0,16594.677844,42.0,0.0,0.514,0.5020325203252033,0.774,0.3854282782780518,72
Simpfor.fun-1,0x867eb0b917a3082651d07090d6107f9690b605d6,0x2cb9c5a32cc7a3bd09f81d8748fa6999ecde263f,10534.076175,0.0,,2025-07-23T03:53:25.258000+00:00,False,False,0.0,0.0,0.0,331.956175,-537.744812,277.789386735421,50,0.4912613981762918,0.0244246634824142,0.0,0.1030178028658271,0.6452453321754233,0.6681502388189319,0.2379504993486756,0.0,0.3158281687916946,79,2026-03-11T07:32:53.868260+00:00,Simpfor.fun-1,0x2cb9c5a32cc7a3bd09f81d8748fa6999ecde263f,0.0,,0.9810556378334067,0.1,10432.145157,0.0,True,False,False,104.0,10534.076175,13.0,10534.076175,67.0,10534.076175,47.0,10534.076175,43.0,0.0,0.514,0.5020325203252033,0.714,0.3845334030165352,73
ArcaneVorki,0xd0fea59999cd64d336185c11dca1742da0438d69,0x6c0a53873fcb4202856b012a7d7077f28452cc30,7377.514456,0.2532034748049871,,2025-09-10T03:05:32.492000+00:00,False,False,0.0,4.197083,191.740111,3006.614456,-2006.328115,1040.459779480802,48,0.0261615284411637,0.0289839339991315,0.0,0.049174989144594,0.7748588797221017,0.7988493269648285,0.8256079027355623,0.0,0.2951547882208977,90,2026-03-11T07:32:53.868260+00:00,ArcaneVorki,0x6c0a53873fcb4202856b012a7d7077f28452cc30,0.2532034748049871,,0.9991001585107766,0.1,6286.681123,0.0,True,False,False,81.0,7377.514456,13.0,7377.514456,62.0,7377.514456,44.0,7377.514456,40.0,0.0,0.514,0.5020325203252033,0.848,0.3824283675884375,74
[ Kangaroo Strategies ] Trend Trading,0xb57bd0baf53ec7050666d2b5fcaea5704da31c52,0x319df9df408ba99296ee68d3091835aed0b2fdd4,10619.07352,0.0,,2025-10-11T01:24:48.788000+00:00,False,False,0.0,0.0,0.0,503.28352,-94.48140599999994,169.10911238781875,50,0.4912613981762918,0.0240990013026487,0.0,0.0899913156752062,0.4681936604429005,0.6054059921841077,0.2379504993486756,0.0,0.2829535585994552,101,2026-03-11T07:32:53.868260+00:00,[ Kangaroo Strategies ] Trend Trading,0x319df9df408ba99296ee68d3091835aed0b2fdd4,0.0,,0.050000000057786695,0.1,8619.073522,0.0,False,True,False,164.0,10619.07352,13.0,10619.07352,62.0,10619.07352,44.0,10619.07352,36.0,0.0,0.514,0.5020325203252033,0.926,0.38107744537235566,75
Cash Barracuda,0x3d1a723e27f622a968b31beb53a412ef34e9184a,0xdeba95d8c12173c599cb80671750d37e3dd112d0,1083.607636,0.0,,2025-08-06T11:05:57.139000+00:00,False,False,0.0,0.0,0.0,33.607636,-10.034775000000003,12.266631195861937,49,0.4912613981762918,0.0612244897959183,0.0,0.1667390360399478,0.3463960052105949,0.3005861919235779,0.5427160225792445,0.0,0.298302855958631,89,2026-03-11T07:32:53.868260+00:00,Cash Barracuda,0xdeba95d8c12173c599cb80671750d37e3dd112d0,0.0,,1.0,0.1,983.607636,0.0,False,False,False,223.0,1083.607636,13.0,1083.607636,64.0,1083.607636,46.0,1083.607636,41.0,0.0,0.514,0.5020325203252033,0.81,0.3809894183917375,76
HYPErQuantum4,0xc16e0bf84ea8c2b85457010602cb6fa030bc1fd4,0x146d21473dbd19fa18bd1b41aa4712ea2cd8a1de,6998.314446,0.6132122477777265,,2025-08-18T19:55:23.383000+00:00,False,False,17.850568,128.652609,384.588623,1912.264446,-1725.3337170000002,875.0227001892063,48,0.0173686495874945,0.0297438124185844,0.0,0.057316543638732,0.7611810681719496,0.7826747720364742,0.8256079027355623,0.0,0.291826619429203,92,2026-03-11T07:32:53.868260+00:00,HYPErQuantum4,0x146d21473dbd19fa18bd1b41aa4712ea2cd8a1de,0.6132122477777265,,0.13482821748335486,0.1,6256.629939,0.0,True,True,False,240.0,6998.314446,13.0,6998.314446,62.0,6998.314446,44.0,6998.314446,40.0,0.0,0.514,0.5020325203252033,0.848,0.3799322409946665,77
YEELON,0xf6f3d773e11023e3e686cbda883ecba631fefc15,0x05420ff3c26c463c4e253bb8d0b92d24a467b4b1,19618.669876,0.0,,2025-01-16T13:33:38.583000+00:00,False,False,0.0,0.0,0.0,9105.449876,-3552.774272,2396.22488929069,49,0.4912613981762918,0.0186712983065566,0.0,0.0295267042987407,0.8193660442900564,0.8665870603560574,0.5427160225792445,0.0,0.3743647120356846,67,2026-03-11T07:32:53.868260+00:00,YEELON,0x05420ff3c26c463c4e253bb8d0b92d24a467b4b1,0.0,,0.47592778636954963,0.1,19408.553966,0.0,True,False,False,26.0,19618.669876,13.0,19618.669876,63.0,19618.669876,45.0,19618.669876,64.0,0.0,0.514,0.5020325203252033,0.21,0.3780358104495277,78
ultrasound-money,0xbe27d82ce3ddcffdaefdf6883cbfb9299d62eaa0,0xf94df160beb58f3e45b24d4b61d38f3eea20a196,1106.033165,0.0,,2024-04-13T09:35:04.339000+00:00,False,False,0.0,0.0,0.0,100087.993165,-11228.207408,33105.67241626596,49,0.4912613981762918,0.060790273556231,0.0,0.0072731220147633,0.9013243595310464,0.9761181068171948,0.5427160225792445,0.0,0.3990558263924525,63,2026-03-11T07:32:53.868260+00:00,ultrasound-money,0xf94df160beb58f3e45b24d4b61d38f3eea20a196,0.0,,0.10515276001063953,0.1,155.035778,0.0,True,False,False,16.0,1106.033165,13.0,1106.033165,62.0,1106.033165,44.0,1106.033165,99.0,0.0,0.514,0.5020325203252033,0.014,0.37695414621710366,79
naze oppa degen nation,0xc1aff6f88f9acee8f3f27d45080281ca9d5526d4,0xf3b81a4cae77e820f1b82f46ebd8216b57d1226a,15400.347696,0.0,,2024-05-28T12:34:48.299000+00:00,False,False,0.0,0.0,0.0,44526.517696,-25548.691772,17715.7327514392,49,0.4912613981762918,0.0214937038645245,0.0,0.0132435953104646,0.937255753365176,0.9613547546678246,0.5427160225792445,0.0,0.3959324300319741,64,2026-03-11T07:32:53.868260+00:00,naze oppa degen nation,0xf3b81a4cae77e820f1b82f46ebd8216b57d1226a,0.0,,0.7318717684562653,0.1,15263.711738,0.0,True,False,False,17.0,15400.347696,13.0,15400.347696,62.0,15400.347696,44.0,15400.347696,96.0,0.0,0.514,0.5020325203252033,0.024,0.3756115989467448,80
3xBTC脉冲,0xac02cf3af4094acb8558bb2d84ffd5f3d45c0d17,0xf1c02207947ca2777b7da4bca869f765de1b8634,22048.604566,3.9401578876879895,,2026-01-21T04:47:34.113000+00:00,False,False,589.045331,1418.921186,6007.379729,4782.874566,-2453.705232,1504.1515838515404,48,0.0017368649587494,0.0174772036474164,0.0,0.0392965696917064,0.7895136778115501,0.8330438558402085,0.8256079027355623,0.0,0.2901119587099831,96,2026-03-11T07:32:53.868260+00:00,3xBTC脉冲,0xf1c02207947ca2777b7da4bca869f765de1b8634,3.9401578876879895,,0.8885296183461546,0.1,21986.059077,0.0,True,False,False,89.0,22098.604566,15.0,22098.604566,60.0,22098.604566,44.0,22098.604566,42.0,0.0,0.514,0.5020325203252033,0.774,0.3712462454552516,81
TROLOLOLOL,0xa7ed03d702d1c3fae1d3554295b2a13df54219f4,0x67699d2d3940f4db8fe5f683fbd6b6c27df1610b,10365.246373,0.4382956476,,2026-02-13T08:29:01.500000+00:00,False,False,-237.183528,814.244825,365.246373,365.246373,-1098.173711,754.142565394117,47,0.0205167173252279,0.0247503256621797,0.0,0.099001302648719,0.7214502822405559,0.7692140686061659,0.9681393834129396,0.0,0.3105497276279951,84,2026-03-11T07:32:53.868260+00:00,TROLOLOLOL,0x67699d2d3940f4db8fe5f683fbd6b6c27df1610b,0.2952605196,,1.0,0.1,6642.875255,0.0,True,False,False,32.0,10246.050433,12.0,10246.050433,60.0,10246.050433,40.0,10246.050433,45.0,0.0,0.514,0.5020325203252033,0.606,0.3697745721437605,82
DALIO,0xc0ab956f36d36f6c1fe4f50450407a832ad911f3,0x01738bd394579f1ca81acc8f57c49d58262ec8ec,2359.812492,0.0,,2024-11-09T17:09:55.262000+00:00,False,False,0.0,0.0,0.0,2661.312492,-2883.5316839999996,1033.189837997653,49,0.4912613981762918,0.0478723404255319,0.0,0.0519973947025618,0.8022145028224056,0.7979808944854537,0.5427160225792445,0.0,0.3768688568270635,66,2026-03-11T07:32:53.868260+00:00,DALIO,0x01738bd394579f1ca81acc8f57c49d58262ec8ec,0.0,,0.9165646433543494,0.1,2250.70944,0.0,True,False,False,5.0,2359.812492,13.0,2359.812492,62.0,2359.812492,44.0,2359.812492,73.0,0.0,0.514,0.5020325203252033,0.088,0.36771391904306183,83
shortStragey,0xb4d96c7387a45fa2cb170fa1436a86640ab00eb1,0xf11d3e9114cf851c4e171178bb6436fe2aad1531,36199.469982,0.3307815391374227,,2025-07-29T05:44:18.949000+00:00,False,False,143.116154,1369.119348,1801.329864,7093.859982,-1788.9395919999995,1895.0196994123708,48,0.0239904472427268,0.014329135909683,0.0,0.0333260963960052,0.7645462440295268,0.8485670864090317,0.8256079027355623,0.0,0.291175295069672,93,2026-03-11T07:32:53.868260+00:00,shortStragey,0xf11d3e9114cf851c4e171178bb6436fe2aad1531,0.32677779605418333,,0.10030993413308714,0.1,29395.270842,0.0,True,False,False,13.0,36177.666885,12.0,36177.666885,61.0,36177.666885,44.0,36177.666885,43.0,0.0,0.514,0.5020325203252033,0.714,0.36604374772501824,84
Orbit Value Strategies,0x115849ce84370f25cadcf0d348510d73837e1aa5,0xf292b42e6167e0d591449ebd67d2e989a3479edf,3007611.561305,0.7920961557891474,,2025-12-15T02:29:12.661000+00:00,False,False,-7505.660903,49037.454853,196314.143473,114656.501305,-156503.605425,55980.662530348025,49,0.0141120277898393,0.001302648719062,0.0,0.0067303517151541,0.9831741207121146,0.9843682153712549,0.5427160225792445,0.0,0.2902328484585323,95,2026-03-11T07:32:53.868260+00:00,Orbit Value Strategies,0xf292b42e6167e0d591449ebd67d2e989a3479edf,0.7912752675941128,,0.051539443724903315,0.1,2719725.321305,0.0,True,False,False,53.0,3007408.111305,19.0,3007408.111305,59.0,3007408.111305,46.0,3007408.111305,43.0,0.0,0.514,0.5020325203252033,0.714,0.36533691276666347,85
brrr,0x37e6d89f26ccecf356c3255d1af8cf97f17fc54f,0x4fd0ff2c49671d4fe1927371cf833e8b3b7f44ea,4335.107935,0.0,,2025-02-12T21:20:52.225000+00:00,False,False,0.0,0.0,0.0,2159.687935,-3573.998712,1423.831785655777,50,0.4912613981762918,0.0374511506730351,0.0,0.0541684759009987,0.8198002605297439,0.8270733825445071,0.2379504993486756,0.0,0.345641061066593,70,2026-03-11T07:32:53.868260+00:00,brrr,0x4fd0ff2c49671d4fe1927371cf833e8b3b7f44ea,0.0,,0.9999999981111904,0.1,4235.107935,0.0,True,True,False,16.0,4335.107935,13.0,4335.107935,65.0,4335.107935,46.0,4335.107935,62.0,0.0,0.514,0.5020325203252033,0.272,0.36269307222270897,86
AJ Pro,0x8f78da3fdb3b1dd3eb02529a802a02855d950746,0xa14f74d2fff09fa55e0358babf83220ee6df22dd,13070.851602,0.0,,2025-01-22T02:42:41.268000+00:00,False,False,0.0,0.0,0.0,3279.121602,-6663.141753,3171.0727004104133,50,0.4912613981762918,0.0227963525835866,0.0,0.0474381241858445,0.8676726009552758,0.887320885801129,0.2379504993486756,0.0,0.3531189555125725,69,2026-03-11T07:32:53.868260+00:00,AJ Pro,0xa14f74d2fff09fa55e0358babf83220ee6df22dd,0.0,,0.9995305428838708,0.1,12970.804634,0.0,True,False,False,49.0,13070.851602,13.0,13070.851602,66.0,13070.851602,47.0,13070.851602,64.0,0.0,0.514,0.5020325203252033,0.21,0.36210149305719364,87
Passivbot Canon,0x490af7d4a048a81db0f677517ed6373565b42349,0x5e62da77c09d4a7dfb8629f3119d93310176b7af,19225.139249,0.1723000003467271,,2025-08-29T16:02:48.972000+00:00,False,False,60.736612,665.667611,303.290342,189.569249,-1905.144561,545.533024528705,49,0.029309596178897,0.0188884064264003,0.0,0.1186495874945723,0.7696482848458532,0.7374077290490665,0.5427160225792445,0.0,0.2711520052895433,111,2026-03-11T07:32:53.868260+00:00,Passivbot Canon,0x5e62da77c09d4a7dfb8629f3119d93310176b7af,0.16225815358878193,,0.1270909098630379,0.1,17642.000374,0.0,True,True,False,85.0,19207.463131,13.0,19207.463131,66.0,19207.463131,45.0,19207.463131,42.0,0.0,0.514,0.5020325203252033,0.774,0.35702628038992174,88
Order Block Hunter,0x0a8499b5e925d95badc893ec7f0b1613e08f6d7c,0x6de9bdf1f2d01b7e51bb97abba12c1e37c88dbf1,12762.769258,1.484821399258374,,2026-01-20T07:45:07.462000+00:00,False,False,32.527984,582.853441,1998.440736,3348.829258,-843.232126,724.1537351373446,48,0.0073816760746851,0.0230134607034303,0.0,0.0464611376465479,0.690620929222753,0.7644376899696048,0.8256079027355623,0.0,0.2744332984644535,106,2026-03-11T07:32:53.868260+00:00,Order Block Hunter,0x6de9bdf1f2d01b7e51bb97abba12c1e37c88dbf1,1.4925256330244696,,0.13731821721881754,0.1,10494.158368,0.0,True,False,False,240.0,12773.138488,13.0,12773.138488,63.0,12773.138488,45.0,12773.138488,43.0,0.0,0.514,0.5020325203252033,0.714,0.3534872502711044,89
Crypto Plaza Relative Momentum Edge,0xdc9955a83218b71713a83ee072055591bd4c7304,0x9d07e3406d3e7ec5e19b6804f6f821f684c9339c,7737.098255,2.3487272852749768,,2025-05-27T14:19:24.518000+00:00,False,False,246.513914,1500.986749,1459.012835,1680.088255,-7836.983469,2305.7590748824105,48,0.0040165002171081,0.0284411636995223,0.0,0.059379070777247,0.8791793313069909,0.8637646547980895,0.8256079027355623,0.0,0.3124568250898039,82,2026-03-11T07:32:53.868260+00:00,Crypto Plaza Relative Momentum Edge,0x9d07e3406d3e7ec5e19b6804f6f821f684c9339c,2.317819014425338,,0.9981300606325505,0.1,4947.178255,0.0,True,False,False,223.0,7717.898255,13.0,7717.898255,63.0,7717.898255,45.0,7717.898255,51.0,0.0,0.514,0.5020325203252033,0.416,0.3522048952401171,90
[ Tachyon ] HYPE ,0x131ab0c5032079bb9286ffc1828e11d5931e77bb,0xdc6e251c82e1f1ae93a219822f7b39b445028cb7,55626.216401,1.0444440550282188,,2025-11-11T14:05:59.336000+00:00,False,False,826.559043,3149.593554,4525.338313,4561.566401,-6560.250593000001,2428.922441415782,50,0.0118323925314806,0.0115067303517151,0.0,0.0405992184107685,0.8660442900564481,0.8676726009552758,0.2379504993486756,0.0,0.2382860300793431,146,2026-03-11T07:32:53.868260+00:00,[ Tachyon ] HYPE ,0xdc6e251c82e1f1ae93a219822f7b39b445028cb7,1.0396705759774323,,0.9812825297483315,0.1,54543.636243,0.0,True,True,False,69.0,55605.534003,13.0,55605.534003,64.0,55605.534003,46.0,55605.534003,34.0,0.0,0.514,0.5020325203252033,0.954,0.35037679898227153,91
Crypto NiuNiu,0xea36a5da68aaeea14f421cdfaaa85dee6b33529b,0xde5e7b7d9d26a44767e2e4a49fcb8447f4553d36,1041.790323,0.3852493880102208,,2025-08-28T14:24:00.994000+00:00,False,False,0.0,0.0,32.40541,58.790323,-108.805688,52.179495980626925,48,0.0216022579244463,0.0622014763352149,0.0,0.1487190620929222,0.4939209726443769,0.4713417281806339,0.8256079027355623,0.0,0.2554536079422097,124,2026-03-11T07:32:53.868260+00:00,Crypto NiuNiu,0xde5e7b7d9d26a44767e2e4a49fcb8447f4553d36,0.38524938801022085,,0.9952530741580685,0.1,941.313366,0.0,True,True,False,106.0,1041.790323,13.0,1041.790323,62.0,1041.790323,44.0,1041.790323,41.0,0.0,0.514,0.5020325203252033,0.81,0.34885248237942157,92
Solus Capital,0x4f5bbfe763c8ba4a8ea59e15d93d31e31a3a1631,0x4beba892edeff53be0e17820829f8017ca6e3699,28994.853558,1.2274857085149171,,2025-11-18T18:07:19.959000+00:00,False,False,0.0,0.019064,2690.667686,3243.503558,-4215.125942,1813.5542482131996,50,0.0094442032132001,0.0157403386886669,0.0,0.04776378636561,0.8330438558402085,0.8453104646113765,0.2379504993486756,0.0,0.2337045553230964,154,2026-03-11T07:32:53.868260+00:00,Solus Capital,0x4beba892edeff53be0e17820829f8017ca6e3699,1.2274857085149173,,0.9786258943243045,0.1,28892.669464,0.0,True,False,False,119.0,28994.853558,13.0,28994.853558,66.0,28994.853558,46.0,28994.853558,34.0,0.0,0.514,0.5020325203252033,0.954,0.3469406929150865,93
Templo Capital 2,0xa04cc046c32dc706c65324ae6352d3d78e0c2013,0x69906b0ed626ca01a4b7c001e5711e5714ccf207,40470.139037,0.610882529894119,,2025-06-12T14:51:54.586000+00:00,False,False,2.001541,-436.956007,4041.523745,125268.549037,-30029.58260899999,25639.06394335316,49,0.0175857577073382,0.0134607034303082,0.0,0.0062961354754667,0.94398610508033,0.971233174120712,0.5427160225792445,0.0,0.2868726068764062,99,2026-03-11T07:32:53.868260+00:00,Templo Capital 2,0x69906b0ed626ca01a4b7c001e5711e5714ccf207,0.610882529894119,,0.5931006411414794,0.1,40301.533588,0.0,False,False,False,48.0,40470.139037,13.0,40470.139037,60.0,40470.139037,44.0,40470.139037,47.0,0.0,0.514,0.5020325203252033,0.52,0.34341673158006886,94
haerin capital llc,0x38d7165450a497f37f01a61a6b603cf0d17c052b,0x1dc7af8739c02b757ac9b3ba92ab561de7e3af25,1121.021408,0.0,,2025-02-06T03:20:09.764000+00:00,False,False,0.0,0.0,0.0,676.501408,-512.362495,279.81987797696854,50,0.4912613981762918,0.0604646113764654,0.0,0.0803300043421623,0.6401432913590969,0.6692357794181503,0.2379504993486756,0.0,0.3174466111396202,78,2026-03-11T07:32:53.868260+00:00,haerin capital llc,0x1dc7af8739c02b757ac9b3ba92ab561de7e3af25,0.0,,1.0,0.1,1021.021408,0.0,False,False,False,13.0,1121.021408,12.0,1121.021408,64.0,1121.021408,46.0,1121.021408,62.0,0.0,0.514,0.5020325203252033,0.272,0.3415472347774794,95
Degentleman's Fund,0x07cf7beae7cbff5c199bd5ecaa30965c879a6225,0xffcf528abd4205b9c4666ad569a19f2d8b59b243,2383.782167,0.3503685200501699,,2025-05-23T13:20:10.871000+00:00,False,False,3.358863,81.546381,67.625693,209.482167,-850.128565,307.35625197428755,48,0.0229049066435084,0.0474381241858445,0.0,0.1159357359965262,0.691923577941815,0.6791141988710377,0.8256079027355623,0.0,0.2911678936564955,94,2026-03-11T07:32:53.868260+00:00,Degentleman's Fund,0xffcf528abd4205b9c4666ad569a19f2d8b59b243,0.3898505883070143,,0.9999999999999998,0.1,1603.296496,0.0,True,False,False,235.0,2391.402721,13.0,2391.402721,63.0,2391.402721,45.0,2391.402721,50.0,0.0,0.514,0.5020325203252033,0.446,0.3392381966651359,96
OnlyShorts,0x61b1cf5c2d7c4bf6d5db14f36651b2242e7cba0a,0xdaffbc69a0be655469257b43e1ceffb5eab920c0,901523.100706,0.066327912273482,,2025-10-14T10:05:19.888000+00:00,False,False,22500.984109,-18637.385022,5073.408755,162661.820706,-26900.092376999994,21450.22209946462,53,0.0351715154146765,0.0028224055579678,0.0,0.005427702996092,0.9389926183239252,0.9665653495440728,0.003365175857577,0.0,0.2261008368531164,174,2026-03-11T07:32:53.868260+00:00,OnlyShorts,0xdaffbc69a0be655469257b43e1ceffb5eab920c0,0.07283937863816524,,0.13946348880897577,0.1,182718.398843,0.0,True,False,False,121.0,902021.161467,16.0,902021.161467,62.0,902021.161467,47.0,902021.161467,37.0,0.0,0.514,0.5020325203252033,0.906,0.33643790406260154,97
Hyper4,0xafe52e764a7997670deccffe056312781dd5925f,0x2827ed2c66452690038628423b462900e07fcfb7,3558.067565,0.24806159424031,,2026-01-10T15:06:59.335000+00:00,False,False,1.184614,15.150192,72.062008,458.067565,-23.158691999999977,76.56858609881016,47,0.0263786365610073,0.0410334346504559,0.0,0.0931393834129396,0.373643074250977,0.5129179331306991,0.9681393834129396,0.0,0.2431524592428848,138,2026-03-11T07:32:53.868260+00:00,Hyper4,0x2827ed2c66452690038628423b462900e07fcfb7,0.24638583099080236,,0.9713004606042459,0.1,3233.969644,0.0,True,False,False,13.0,3557.580755,13.0,3557.580755,62.0,3557.580755,44.0,3557.580755,42.0,0.0,0.514,0.5020325203252033,0.774,0.33602662085492785,98
[QR] I-3XAPEX20 VTF (INVERSE LEVERAGE INDEX/ETF),0xccbd99f3948e7413ebdc3a6eb2d0cc04321d8bec,0x4f15882ffb864e38b239c10bf7c8e99873c37c72,1847.989438,0.0,,2024-11-25T07:42:38.105000+00:00,False,False,0.0,0.0,0.0,837.829438,-2.544585999999981,182.7491212249994,48,0.4912613981762918,0.0531914893617021,0.0,0.0753365175857577,0.3184976118106817,0.6158271819366045,0.8256079027355623,0.0,0.3328871925946394,73,2026-03-11T07:32:53.868260+00:00,[QR] I-3XAPEX20 VTF (INVERSE LEVERAGE INDEX/ETF),0x4f15882ffb864e38b239c10bf7c8e99873c37c72,0.0,,0.9999999978082608,0.1,1747.989438,0.0,True,False,False,235.0,1847.989438,13.0,1847.989438,62.0,1847.989438,44.0,1847.989438,71.0,0.0,0.514,0.5020325203252033,0.1,0.3359276708687438,99
Stone28^旺角,0xb0182faef091c6c02408296d4b8af831a2c6b461,0x6fb04ff5687fc8229ecea7288935291527f9515c,1011.875868,0.0,,2025-09-20T08:32:31.548000+00:00,False,False,0.0,0.0,0.0,11.875868,0.0,2.1862677642560473,50,0.4912613981762918,0.0627442466348241,0.0,0.1906209292227529,0.0877116804168475,0.2191706469821971,0.2379504993486756,0.0,0.2267324241108436,170,2026-03-11T07:32:53.868260+00:00,Stone28^旺角,0x6fb04ff5687fc8229ecea7288935291527f9515c,0.0,,1.0,0.1,911.875868,0.0,True,False,False,245.0,1011.875868,13.0,1011.875868,61.0,1011.875868,44.0,1011.875868,38.0,0.0,0.514,0.5020325203252033,0.892,0.33551159450589696,100
Vanta Black (VANTA),0x6494b2bb7d6c4a03642c6e192f1daf887532c3cf,0x57bda7d0232f2e0a372c27eb0389371d0bca52ba,2762.940289,0.0,,2025-06-17T15:51:05.966000+00:00,False,False,0.0,0.0,0.0,261.940289,-139.987716,137.56370712689153,51,0.4912613981762918,0.044398610508033,0.0,0.1087711680416847,0.5174772036474165,0.5791359096830222,0.0585649153278332,0.0,0.2753214680456322,104,2026-03-11T07:32:53.868260+00:00,Vanta Black (VANTA),0x57bda7d0232f2e0a372c27eb0389371d0bca52ba,0.0,,1.0,0.1,2662.940289,0.0,True,False,False,238.0,2762.940289,13.0,2762.940289,66.0,2762.940289,46.0,2762.940289,47.0,0.0,0.514,0.5020325203252033,0.52,0.33475337745698835,101
Shezhea / Genesis Epoch 0,0xfb9a5551f960a4128075e7b1a250c4980497f0f5,0x8027686e6e4b4e36da38ce6d89a35d634fb031e3,2641.745106,0.0,,2024-02-14T01:25:43.841000+00:00,False,False,0.0,0.0,0.0,480.385106,-238.04866399999997,214.78283359280303,50,0.4912613981762918,0.0453755970473295,0.0,0.0918367346938775,0.5661094224924013,0.6337386018237082,0.2379504993486756,0.0,0.3036528441163699,87,2026-03-11T07:32:53.868260+00:00,Shezhea / Genesis Epoch 0,0x8027686e6e4b4e36da38ce6d89a35d634fb031e3,0.0,,0.9575736244682698,0.1,2537.314494,0.0,True,False,False,109.0,2641.745106,13.0,2641.745106,63.0,2641.745106,45.0,2641.745106,60.0,0.0,0.514,0.5020325203252033,0.302,0.33420190951004164,102
Milkyway,0x23ac3677e37752cea9484ca0340632bf09c1f7d6,0xef87f42eec6a0de629d5e2d7d740cfa115c1008e,5231.225788,0.4460724083380276,,2025-09-12T16:49:49.665000+00:00,False,False,7.064405,116.93356,194.628359,234.585788,-286.284249,117.5116030851496,49,0.0204081632653061,0.0341945288753799,0.0,0.1123534520191055,0.5833695180199739,0.559379070777247,0.5427160225792445,0.0,0.2292427367465361,164,2026-03-11T07:32:53.868260+00:00,Milkyway,0xef87f42eec6a0de629d5e2d7d740cfa115c1008e,0.44432940403853055,,0.9999999999572017,0.1,5130.465288,0.0,False,False,False,73.0,5230.465288,13.0,5230.465288,65.0,5230.465288,46.0,5230.465288,40.0,0.0,0.514,0.5020325203252033,0.848,0.3329943289826663,103
