vault_address,name_detail,leader_detail,apr_detail,followers_detail,leader_fraction,leader_commission,max_distributable,max_withdrawable,allow_deposits,always_close_on_withdraw,is_closed_detail,description_len,av_day_last,av_day_obs,av_week_last,av_week_obs,av_month_last,av_month_obs,av_all_time_last,av_all_time_obs
0x632df0dbe24f3dac3e1c4e0596c96a0adc3ba86a,Flagship by Fire Labs,0x1d4b30ea0a731e092a8cb0079666bf1edfbc5f58,-0.019042297733435715,,0.5608331663096796,0.1,17652.310855,0.0,True,False,False,18,17830.617,13,17830.617,62,17830.617,44,17830.617,51
0xbeebbbe817a69d60dd62e0a942032bc5414dae1c,BTC/ETH CTA | AIM,0x9660f151ffe595afc65e64d38a55285ed8fd2021,-0.07945384203998497,,0.2370109922680186,0.1,81688.675272,0.0,True,False,False,27,96443.996855,13,96443.996855,64,96443.996855,46,96443.996855,44
0x5661a070eb13c7c55ac3210b2447d4bea426cbf5,+convexity,0xc6fd7c7bc701c802cf2e75fa19cacd5e4c55af9c,-0.05081400617889553,,0.45208645718601853,0.1,494745.069243,0.0,True,False,False,10,494966.265871,13,494966.265871,62,494966.265871,44,494966.265871,41
0xd6e56265890b76413d1d527eb9b75e334c0c5b42,[ Systemic Strategies ] ♾️ HyperGrowth ♾️,0x2b804617c6f63c040377e95bb276811747006f4b,-0.07917264122099002,,0.050085215574599225,0.1,5846766.321831,0.0,True,False,False,21,6834473.413643,24,6834473.413643,62,6834473.413643,47,6834473.413643,40
0x66e541024ca4c50b8f6c0934b8947c487d211661,ski lambo beach ,0x9818fdbc10121f83442a127aec09c193cb61829f,-0.1854122001919186,,0.8408278424133647,0.1,25018.466533,0.0,True,False,False,82,92969.53349,13,92969.53349,61,92969.53349,44,92969.53349,62
0x51b62b4bf8df6f2795b3da30cb46aa47f9f230a8,Crypto Trading Channel,0x8c8290ebf5d157b236948b9f66d09d426503f198,-0.056713141604382386,,0.7793744294323863,0.1,82635.472414,0.0,True,False,False,218,88923.888136,13,88923.888136,61,88923.888136,44,88923.888136,70
0x78ab93343554d9b9fc7260f44844fad8f36d3d79,HighFDV,0xeb75a45b99a8698ebc45f24a1ecb57235cc0f875,-0.06216248265066057,,0.9981895897641547,0.1,2613.116279,0.0,True,False,False,27,2713.297648,13,2713.297648,62,2713.297648,44,2713.297648,99
0xf182de5226dc4fe2f134c9b375281a6f50309416,Delta Neutral | R Tech,0x86416d9d3d40d2dc27fb500908bc6da3276706d5,-0.4108267528896667,,0.060336059956817345,0.1,8770.098603,0.0,True,False,False,31,13948.629685,13,13948.629685,65,13948.629685,45,13948.629685,44
0x79d3b973bd5bc4c6a98f5d2e0ee6e285910945ae,Ethos Intel - Mvault,0xfe15383180f356010ff6d1fd4e4bfc0428770908,-0.0004491345136006198,,0.9301469668974662,0.1,7693.657697,0.0,True,False,False,243,7801.167589,13,7801.167589,62,7801.167589,45,7801.167589,43
0x7c5885d2974457eafb1a3a4d848c358111f0714d,Super Saiyan 孫悟空,0x6281f807954f90110c626ba37b183bf9f94fae8d,-0.20392122352921546,,0.9846316459191048,0.1,1957.901385,0.0,True,False,False,98,44855.246513,13,44855.246513,63,44855.246513,45,44855.246513,68
0xbc5bf88fd012612ba92c5bd96e183955801b7fdc,Jade Lotus Capital,0x10cd85d0257e666fa74de7c03965a6ec9383e171,-0.10107912412981288,,0.96196891662159,0.1,151803.67909,0.0,True,False,False,130,205713.67909,13,205713.67909,63,205713.67909,46,205713.67909,51
0x3005fade4c0df5e1cd187d7062da359416f0eb8e,Delta_01,0x43c63ea7775a4f7ee93fcdd096f4ff92a9fe4054,-0.0603491448191665,,0.23160165664637616,0.1,421074.341235,0.0,False,True,False,230,489353.214213,13,489353.214213,67,489353.214213,47,489353.214213,83
0xfeab64de8cdf9dcebc0f49812499e396273efc06,Loop Fund,0x10cd85d0257e666fa74de7c03965a6ec9383e171,-0.16406976700577758,,0.9804002433908786,0.1,38267.881782,0.0,True,False,False,105,57547.881782,13,57547.881782,65,57547.881782,47,57547.881782,54
0xf4ab2cb15b7b3fa298555b801e9f5772ba8f8891,[ Sidelined ] Market Neutral 1,0x5797f35b2a81669e85fa8f3ea8816f7054ad1dd4,-0.007273237903142197,,0.792068347114715,0.1,33382.1919,0.0,True,False,False,152,36047.772608,13,36047.772608,65,36047.772608,46,36047.772608,40
0x010461c14e146ac35fe42271bdc1134ee31c703a,HLP Strategy A,0xdfc24b077bc1425ad1dea75bcb6f8158e10df303,-0.0006450686475834946,,1.0000000000000084,0.0,119673916.425288,0.0,True,False,False,61,121372170.180206,13,121372170.180206,65,121372170.180206,46,121372170.180206,91
0xe67dbf2d051106b42104c1a6631af5e5a458b682,Overdose,0xdeb7582b362a752970fbd2507d0fb5dd27ed379a,-0.04718798511147307,,0.19147724442724873,0.1,360109.951692,0.0,True,False,False,106,494001.951692,13,494001.951692,61,494001.951692,46,494001.951692,43
0x7f9571cc340883ff8781dca34afd8d07e3c8147c,しねやボケェ！！！,0xabd57d2430eb24aa710556434e2bcfefb48d513d,-0.0985912772507475,,0.9999999998844082,0.1,2710.241767,0.0,True,False,False,25,4211.247264,13,4211.247264,63,4211.247264,45,4211.247264,99
0x45c42fbd450b5506f8dc819d46036630fe75b81e,Octavious Maximus,0xa005d85a57b02f7f468039301c91d69d1a568a63,-0.18296088687660103,,0.313584519097376,0.1,9377.564815,0.0,True,False,False,83,16932.582023,13,16932.582023,61,16932.582023,43,16932.582023,52
0xd8bc568c79e9a75563910e82e528596b49065cc9,TB10 (Top and Bottom 10),0x865bde7ec5b0bbb0096ffa1b2fc3e955d8bc7e4b,-0.032164779827750976,,0.18697911536847794,0.1,4576.081902,0.0,True,False,False,186,7532.168824,13,7532.168824,64,7532.168824,45,7532.168824,60
0x8d4b1f07c630d7cc1d0ea0bf519c61f2885f46a5,emas,0x7f4a33fa2f3547f6c1965ae7e4c4fdd5028d3413,-0.007810521160890026,,0.9763628909925718,0.1,2054.716011,0.0,True,False,False,27,2612.92788,13,2612.92788,63,2612.92788,44,2612.92788,76
0x161acffcd4b9a6c482c53c4b1a856e21a05f89f2,Hindenburg Short Alpha,0x4f15882ffb864e38b239c10bf7c8e99873c37c72,-0.03540418382891383,,0.9299884687738276,0.1,6092.741837,0.0,True,False,False,38,7870.128386,13,7870.128386,67,7870.128386,47,7870.128386,63
0x395f50a09d7bc2e2883c9e427d36896264a6ee8f,● MONO BLACK TOKYO「ISHI 石」,0x82babdae2d023cfa3cfa00a4446fb28dd8a5efcc,-0.04779345450179747,,0.058894936461293595,0.1,492.428378,0.0,True,False,False,144,2190.367216,13,2190.367216,67,2190.367216,48,2190.367216,41
0x66acb610e08282e7ac778d6a408a3eac58839be9,YourDataInsider,0xc68127af54a7ba517b23422e69432352c7f75ab8,-0.038561882052945216,,1.0,0.1,1077.8839,0.0,True,False,False,239,1177.8839,13,1177.8839,62,1177.8839,43,1177.8839,49
0x5c29944d5a39a452d282f1bc5f1702a9007cb36b,"Abstract TrendETH, 2x leverage",0xe6f96dbdb544a788c323fe36f4b966eeb0edff32,-0.012431148335470389,,0.09755972614614289,0.1,5986.478742,0.0,True,False,False,53,7302.464082,13,7302.464082,62,7302.464082,44,7302.464082,52
0x2431edfcb662e6ff6deab113cc91878a0b53fb0f,Goon Edging,0x90b88a8df1ad60f87b30032482b9907b89637c96,-0.2945674348845243,,0.48236177793974494,0.1,54240.599719,0.0,True,False,False,20,70679.460069,13,70679.460069,64,70679.460069,47,70679.460069,64
0xb1505ad1a4c7755e0eb236aa2f4327bfc3474768,Bitcoin Moving Average Long/Short,0x1fa1b4c4cda61b3c1ce805ae82e64a90d8821d08,-0.052525876906138025,,0.05062619920878624,0.1,3185334.991923,0.0,True,False,False,61,3526759.591923,20,3526759.591923,58,3526759.591923,46,3526759.591923,36
0x15e54b9214d7cb6e73f3e38ebead0c51ea2ac129,Alphadhad X,0x9fe6fb72a043051cb35d196de5e0804860e0a0a4,-0.03756773966254945,,0.174648981614176,0.1,7998.122574,0.0,True,False,False,58,10226.427743,13,10226.427743,67,10226.427743,47,10226.427743,68
0xdfb729b4b789de6d13d6ad7ac8e2750909360af9,C.A.T,0x0d60d47b1b995af2a0e98485a9413868ea7effd6,-0.0023806514248216623,,0.9401995275234472,0.1,6142.634514,0.0,True,False,False,96,8700.05311,13,8700.05311,64,8700.05311,46,8700.05311,33
0x4f5d95ea90978a8c64408a68bec866680a4212d2,Meow Fund,0xdd718ab7e6ad497fc1b6bc0860f85d258ab3708b,-0.00487495709785115,,0.5394366268436362,0.1,5293.158048,0.0,True,False,False,66,7291.429202,13,7291.429202,61,7291.429202,44,7291.429202,38
0x1438d75830f530fd4d68ec650549dcc34ae987fa,Guarantee Trades,0xd7f1e7d2f60671b86edeefe96ce03dd3437cd17f,-0.12164237528814507,,0.9503434755379653,0.1,16122.547889,0.0,True,False,False,93,17957.26733,13,17957.26733,66,17957.26733,46,17957.26733,45
0xb48526e72b11614df47f38be22c7a466adc19efd,ML-Trader Vault 1,0x301b2a671b241923936f75b07c8f858cf79b4a6c,0.0,,0.9999999999951176,0.1,19802.290152,0.0,True,False,False,40,19902.290152,13,19902.290152,64,19902.290152,46,19902.290152,41
0x3daa34fb415e55fc5091df17f5c88cd552f88e46,Loong,0x8923cdff38a43d1fd59d323c35b900047e431bac,-7.559710325207004e-07,,0.11738730983196952,0.1,1907.447082,0.0,True,False,False,14,2759.327921,13,2759.327921,67,2759.327921,47,2759.327921,64
0xebc9865942ab666a57976a7768594b29133cbf53,Sequoia HyperStable Yield Optimizer,0x147b254ff28176bd74a7b58d4edaf7f2bcccb93f,-0.038835184066487165,,0.1499324333241418,0.1,26609.096476,0.0,True,False,False,162,30999.496813,14,30999.496813,64,30999.496813,48,30999.496813,50
0x5108cd0a328ed28c277f958761fe1cda60c21aa8,Cryptoaddcited,0x6a4590697be32f65757d1fd480716a73961404fd,-0.01665517017760871,,0.34222769190406843,0.1,113617.684707,0.0,True,True,False,112,116997.480193,14,116997.480193,62,116997.480193,44,116997.480193,63
0xba939edf38c0ae0cc689c98b492e0535f43e4550,22Cap,0xa7fd61557cd0a61073566766839d5f851a8e92ef,-0.07097690959689179,,0.6845044073515285,0.1,96466.38843,0.0,True,False,False,16,126564.08843,13,126564.08843,64,126564.08843,46,126564.08843,66
0x4ac40b77c99ab1fbe7242bfc6426665e241f438c,HypeAI,0x3980edbc7a4ed747b567b574e53ab52f3ff9e4bd,-0.008719170269362786,,0.24179473550532402,0.1,1737.41109,0.0,True,False,False,50,2724.570802,13,2724.570802,60,2724.570802,43,2724.570802,34
0x071a1341c9d00a5537ff4bf8289049f045fe3abb,HyperSonic,0xdeb7582b362a752970fbd2507d0fb5dd27ed379a,-0.004248506914833003,,0.9785001833513354,0.1,17579.66771,0.0,True,False,False,148,24392.360454,13,24392.360454,67,24392.360454,49,24392.360454,47
0x9a3006e0b7ffacf11729103098ff16fa6e17bd24,HyperTwin - Blue Whale,0x98bb9ef6b6bf918ce301be1e3fa14407b1d949a2,-0.10337412860168256,,0.9928906803492012,0.1,8260.344936,0.0,True,False,False,213,14346.468529,13,14346.468529,63,14346.468529,45,14346.468529,46
0xbe27d82ce3ddcffdaefdf6883cbfb9299d62eaa0,ultrasound-money,0xf94df160beb58f3e45b24d4b61d38f3eea20a196,0.0,,0.10515276001063953,0.1,155.035778,0.0,True,False,False,16,1106.033165,13,1106.033165,64,1106.033165,46,1106.033165,101
0xe76c9c59157c993ac3cb405defb7992661b57fed,[ Broadcraft Capital ] Tradewinds,0xe78e0092262c2b443faff2d4412d85268644265c,-0.09772946865869594,,0.943357203258166,0.1,1856.670005,0.0,True,False,False,219,2509.196262,13,2509.196262,65,2509.196262,46,2509.196262,34
0x33821578405bd53f0eed2895496922b528d95e21,Barv A,0x4c9132a369ca40cd6dadaf7c6dd3f67590b60af5,-2.4686148266869177e-05,,0.21703847712881055,0.1,120996.02353,0.0,False,False,False,80,121456.771326,13,121456.771326,65,121456.771326,47,121456.771326,62
0x9e02aca9865e1859bb7865f6f64801e804a173df,AceVault Hyper01,0x36752718b4f769a6cfd6f552818f5911c8b649da,-0.009114782758202109,,0.11282997043497198,0.1,219175.926869,0.0,True,False,False,206,342793.05469,14,342793.05469,61,342793.05469,46,342793.05469,39
0xac26cf5f3c46b5e102048c65b977d2551b72a9c7,Long HYPE & BTC | Short Garbage,0xa380444a9299df2a15bddf949dd493bb6d30d939,-0.10803431552600909,,0.3432464336469736,0.1,1369055.716861,0.0,True,True,False,168,1704835.816722,14,1704835.816722,59,1704835.816722,47,1704835.816722,54
0x7048b287889c5913d59f812795d7fd5d724be77a,Equinox · Blackalgo,0x3db735d71673b3d57b34f55013b9b25e2d2dd9cf,-0.0369887226862734,,0.29479810858017175,0.1,9586.423239,0.0,True,False,False,168,1153522.002022,14,1153522.002022,59,1153522.002022,44,1153522.002022,43
0x2e161982d86fffe2f7820c4f421217a82f923347,ImpulseX,0xf1814754c750d9c5658a218af1a09032943cc41b,-0.020946080761440635,,0.051189500666520595,0.1,42724.514885,0.0,False,True,False,157,44678.040485,13,44678.040485,65,44678.040485,47,44678.040485,43
0xc1aff6f88f9acee8f3f27d45080281ca9d5526d4,naze oppa degen nation,0xf3b81a4cae77e820f1b82f46ebd8216b57d1226a,0.0,,0.7318717684562653,0.1,15263.711738,0.0,True,False,False,17,15400.347696,13,15400.347696,64,15400.347696,46,15400.347696,95
0x0405e04a717fae31cd3d19242976aa2ffe1ed791,Follow the Money,0x00264c7bbfc77f571ae3ceda4f3ddd8ee58a1b7b,-0.16686827940455723,,0.9973672861653384,0.1,697.996981,0.0,True,False,False,68,4535.242417,13,4535.242417,66,4535.242417,46,4535.242417,37
0x208268096df2e76df84d50f5c4bf4d61d9c190d4,TEA,0x1efe48f58369bca173ab830ba3ad880c4bf5dce2,-0.017543851821630423,,0.47733961973780736,0.1,20856.739416,0.0,True,False,False,247,22273.145419,13,22273.145419,66,22273.145419,47,22273.145419,36
0xcae0d1558b70b92ee9fd0acb20cb639c8c28ae69,DOEZOE,0x677179fb9012936db4750102f8f49954ee34c5a4,-0.03754835853781965,,0.8515751914695803,0.1,11428.095027,0.0,True,False,False,18,11545.52447,13,11545.52447,63,11545.52447,46,11545.52447,48
0xc5c950d11214967c4ea29423b3d0690322bfb07e,BTC SHORT DCA 2X,0x05ee3f0675211f678531df70de3502469ffb5886,-0.1031679456320729,,0.4283960912480101,0.1,0.520852,0.0,True,False,False,53,5087.311196,13,5087.311196,64,5087.311196,45,5087.311196,48
0xb8bd7a6bd168fc069cc81f051b4a0c74da4fde9a,Tokenomics Value Fund,0xe42c653ee440b469f0e4bd5635ebfc7939d37a91,-0.017511165362455526,,0.6401399799291537,0.1,0.0,0.0,True,False,False,246,1389.942214,13,1389.942214,64,1389.942214,45,1389.942214,43
0x12df3ea02344a394cfc50221ea452e1b3bf8fee5,PricingActionExecise,0x46a528e63356db1046824782fbbcf3c9c784388c,-0.04199838791558383,,0.9999999984914029,0.1,947.525082,0.0,True,True,False,48,1108.511532,13,1108.511532,66,1108.511532,48,1108.511532,44
0xcea8462fa124a2a8e19167759b2f0b20d8d2c0a6,Abstract Mainnet Test Vault,0xe6f96dbdb544a788c323fe36f4b966eeb0edff32,-0.01820964645946918,,0.05744026633318987,0.1,3386.829528,0.0,True,False,False,61,6046.594108,13,6046.594108,64,6046.594108,46,6046.594108,58
0xcf7955f438b02ad8cc389b95fcd0251a920ec8e2,Hyperliquid BULL,0x4059ca49c12216df54649fda1484acb99e0e1704,-0.0748631151200706,,0.6892347790433668,0.1,2375.61155,0.0,True,False,False,225,2671.77961,13,2671.77961,62,2671.77961,46,2671.77961,68
0xc0ab956f36d36f6c1fe4f50450407a832ad911f3,DALIO,0x01738bd394579f1ca81acc8f57c49d58262ec8ec,0.0,,0.9165646433543494,0.1,2250.70944,0.0,True,False,False,5,2359.812492,13,2359.812492,64,2359.812492,46,2359.812492,73
0xfbf69b8f75594e30e604c5ba81bd3ad568ba7622,Helix,0xae8065fa24bc0c5cddd7afaf2d01c1f5951a34ae,-0.036364780726344706,,0.9648440987328398,0.1,1011.662901,0.0,True,False,False,39,5436.645063,13,5436.645063,66,5436.645063,46,5436.645063,37
0xf6f3d773e11023e3e686cbda883ecba631fefc15,YEELON,0x05420ff3c26c463c4e253bb8d0b92d24a467b4b1,0.0,,0.4759277863695496,0.1,19408.553966,0.0,True,False,False,26,19618.669876,13,19618.669876,65,19618.669876,46,19618.669876,63
0xfa97fe321599641d5e62c61c222a961f59662af7,T5 Stable Yield Classic,0x84f9a33127bc05a31eb342313cd296c5a2e84fa1,-0.015858291826617583,,1.0,0.1,5880.500916,0.0,False,False,False,76,6259.201832,13,6259.201832,65,6259.201832,46,6259.201832,37
0xc83e19f430224c5f377570c5f60a835c77b1818c,Sims.eth,0xf820817f93ac09a6bbb68661d91da48cdc8266b2,0.0,,1.0,0.1,3787.163777,0.0,False,False,False,15,3887.163777,13,3887.163777,63,3887.163777,46,3887.163777,63
0x04027058bb4aff889402ffb6e4743a96ce88149a,Road to 10 Million,0x2b0beda149be62676aa8133fc36ea0af8f85e32d,0.0,,0.9921693270537144,0.1,141757.723684,0.0,False,False,False,52,141858.512932,13,141858.512932,65,141858.512932,46,141858.512932,76
0x079ac616a319dbcdec9a3b99dcde0242cf5f4ffe,[ Broadcraft Capital ] Stormcrest,0xe78e0092262c2b443faff2d4412d85268644265c,-0.07935944244500309,,0.8936520733240514,0.1,1066.832384,0.0,True,False,False,222,1277.525426,13,1277.525426,65,1277.525426,46,1277.525426,35
0x8f78da3fdb3b1dd3eb02529a802a02855d950746,AJ Pro,0xa14f74d2fff09fa55e0358babf83220ee6df22dd,0.0,,0.9995305428838708,0.1,12970.804634,0.0,True,False,False,49,13070.851602,13,13070.851602,63,13070.851602,45,13070.851602,63
0x37e6d89f26ccecf356c3255d1af8cf97f17fc54f,brrr,0x4fd0ff2c49671d4fe1927371cf833e8b3b7f44ea,0.0,,0.9999999981111904,0.1,4235.107935,0.0,True,True,False,16,4335.107935,13,4335.107935,67,4335.107935,47,4335.107935,62
0x2e3d94f0562703b25c83308a05046ddaf9a8dd14,HLP Liquidator,0xdfc24b077bc1425ad1dea75bcb6f8158e10df303,-1.1503413259723534e-05,,0.9999999999999999,0.0,999900.296451,0.0,True,False,False,174,1000000.296451,13,1000000.296451,66,1000000.296451,47,1000000.296451,80
0x82832a7d0c07d93ed6ba586ba5e2aa57d198bac5,HyperSolid BTC 1D,0x9220d2abaa05ca8d1d4e407319d61c0d9fbef8f5,0.0,,0.30211481314753297,0.1,16263.677854,0.0,False,True,False,19,16594.677844,13,16594.677844,62,16594.677844,44,16594.677844,41
0xb8f43ee0513e53309b9d6d6a42dce8fdb694b04d,Fadorador,0x91cac3875d31b3bb4d4fc64b62544804c6b22538,0.0,,0.9830405794006447,0.1,2296.650569,0.0,True,False,False,30,2398.375769,13,2398.375769,63,2398.375769,46,2398.375769,63
0x867eb0b917a3082651d07090d6107f9690b605d6,Simpfor.fun-1,0x2cb9c5a32cc7a3bd09f81d8748fa6999ecde263f,0.0,,0.9810556378334068,0.1,10432.145157,0.0,True,False,False,104,10534.076175,13,10534.076175,62,10534.076175,44,10534.076175,42
0xccbd99f3948e7413ebdc3a6eb2d0cc04321d8bec,[QR] I-3XAPEX20 VTF (INVERSE LEVERAGE INDEX/ETF),0x4f15882ffb864e38b239c10bf7c8e99873c37c72,0.0,,0.9999999978082608,0.1,1747.989438,0.0,True,False,False,235,1847.989438,13,1847.989438,64,1847.989438,46,1847.989438,71
0x89aa708dfe1054a6de92ca89c0ecff387905ee0d,do we have edge?,0xa75cdf956d3bf49b7e073ef330394665abd34c16,0.0,,1.0,0.1,1168.82896,0.0,True,False,False,19,1268.82896,13,1268.82896,63,1268.82896,45,1268.82896,64
0x9114a5161f18739ced233190861ea275c8b3a99b,Symphony,0x3b290def8e0b287a2c8ac0ae1ab31642caecc7e7,0.07174129069828968,,0.5900282903666784,0.1,11866.480965,0.0,True,False,False,36,324597.097304,13,324597.097304,63,324597.097304,45,324597.097304,40
0xa844d7ac9fa3424c4fd38a25baa23e460ec3e802,69 Jump Street,0x84803dc3df988d5493d9be2ee75e36f0043ee272,0.26345017303248547,,0.62343522739848,0.1,378052.638459,0.0,True,False,False,18,524384.298935,13,524384.298935,61,524384.298935,45,524384.298935,63
0xbbf7d7a9d0eaeab4115f022a6863450296112422,Satori Quantum HF Vault,0xaf69b1587b87c78409e5a20c3fd5f1ca386fd350,3.5460809576297683,,0.11834155741108726,0.1,545306.682473,0.0,True,False,False,165,567036.277725,13,567036.277725,64,567036.277725,46,567036.277725,60
0x4cb5f4d145cd16460932bbb9b871bb6fd5db97e3,Not In Employment Education or Training,0xbd9c944dcfb31cd24c81ebf1c974d950f44e42b8,4.298492968426794,,0.050000017183365435,0.1,3536459.634035,0.0,True,False,False,24,5725361.020247,32,5725361.020247,61,5725361.020247,44,5725361.020247,32
0x82eba5dc675279cb5967952f0c4b5184505eb17c,JizzJazz,0xe45e4fc1dbd8ab1c554c8a2bd7fa752d1e53bb35,0.009217877737815468,,0.9559897799079606,0.1,99838.217251,0.0,True,False,False,37,147769.954814,13,147769.954814,62,147769.954814,45,147769.954814,102
0x7d97f7cb48ecc966d75a746b811ca93f1fd6e7ef,alpha-032,0x11eaed910eefa22056ef5d2aefb0d632cc0f6906,0.5418853150180628,,0.4522891347560546,0.1,72742.304184,0.0,True,False,False,48,155518.616179,13,155518.616179,61,155518.616179,44,155518.616179,45
0x77a0f8bae276f489f0f7cc2752322805317dcbb1,R-1,0x8ee071baaff1dc9cf19b140f47853c684d495ed4,0.7690454408890002,,1.0,0.1,56665.688426,0.0,True,False,False,48,60213.458386,13,60213.458386,63,60213.458386,45,60213.458386,42
0x8fc7c0442e582bca195978c5a4fdec2e7c5bb0f7,Elsewhere,0xf5d0308ac17a33e666326df43788afaa4100b9eb,1.7095331663626427,,0.15854237258983753,0.1,472980.586448,0.0,False,False,False,34,536940.073968,13,536940.073968,61,536940.073968,45,536940.073968,89
0xca230e816bdb34a46960c2f978a30a563d1ae9e0,Hyperrr,0x76184c92c5e17122a496fe1799adc77f4139c96e,2.685729335828152,,0.2567935037711478,0.1,966219.737268,0.0,False,False,False,24,1335040.378188,13,1335040.378188,64,1335040.378188,46,1335040.378188,67
0xc75d9370c9f769b05baae78204a89854db920c1f,Mahamor,0x1f224d73419f2d63022545c127b3a65c31a2cc39,0.20200005466488252,,0.6314330974232932,0.1,4304.42345,0.0,True,False,False,16,6978.395336,13,6978.395336,65,6978.395336,46,6978.395336,67
0x65aee08c9235025355ac6c5ad020fb167ecef4fe,BULBUL2DAO,0xf230daae38627c46367334a7494dc37861b4d3ef,1.984532071654424,,0.17041593683982886,0.1,40797.439605,0.0,True,False,False,22,91226.564561,13,91226.564561,62,91226.564561,43,91226.564561,68
0xb57bd0baf53ec7050666d2b5fcaea5704da31c52,[ Kangaroo Strategies ] Trend Trading,0x319df9df408ba99296ee68d3091835aed0b2fdd4,0.0,,0.050000000057786695,0.1,8619.073522,0.0,False,True,False,164,10619.07352,13,10619.07352,64,10619.07352,46,10619.07352,36
0x5290ab34acb59cfe1371baa5782eba14433d308f,Scared Money,0x27c5fdef9a082abd0711c611dbde9d7db9611aae,1.5423497339340144,,0.9341607943019758,0.1,9618.784356,0.0,True,False,False,78,9725.832308,12,9725.832308,60,9725.832308,45,9725.832308,97
0x38d7165450a497f37f01a61a6b603cf0d17c052b,haerin capital llc,0x1dc7af8739c02b757ac9b3ba92ab561de7e3af25,0.0,,1.0,0.1,1021.021408,0.0,False,False,False,13,1121.021408,13,1121.021408,66,1121.021408,47,1121.021408,62
